種牡馬名,父_産駒数,父_勝率,父_連対率,父_複勝率,父_芝勝率,父_ダート勝率,父_短距離勝率,父_中距離勝率,父_長距離勝率,父_良馬場勝率,父_重馬場勝率,父_平均着順,種別,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
Mor Spirit,26.0,0.15384615384615385,0.3076923076923077,0.38461538461538464,,0.15384615384615385,0.2222222222222222,0.14285714285714285,0.0,0.17647058823529413,0.0,5.346153846153846,父,,,,,,,,,,,,
More Than Ready,73.0,0.1232876712328767,0.1643835616438356,0.2465753424657534,0.19230769230769232,0.0851063829787234,0.13636363636363635,0.08695652173913043,0.16666666666666666,0.1702127659574468,0.0,7.739726027397261,父,,,,,,,,,,,,
Mshawish,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.454545454545455,父,,,,,,,,,,,,
Munnings,45.0,0.1111111111111111,0.17777777777777778,0.24444444444444444,0.08333333333333333,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.11764705882352941,0.25,7.466666666666667,父,,,,,,,,,,,,
Myboycharlie,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,9.666666666666666,父,,,,,,,,,,,,
Nathaniel,76.0,0.05263157894736842,0.09210526315789473,0.10526315789473684,0.05660377358490566,0.043478260869565216,0.07692307692307693,0.06,0.0,0.03508771929824561,0.2857142857142857,8.763157894736842,父,,,,,,,,,,,,
New Approach,90.0,0.08888888888888889,0.16666666666666666,0.24444444444444444,0.07692307692307693,0.10526315789473684,0.09433962264150944,0.0967741935483871,0.0,0.06153846153846154,0.0,7.044444444444444,父,,,,,,,,,,,,
New Bay,34.0,0.0,0.08823529411764706,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.794117647058823,父,,,,,,,,,,,,
Night of Thunder,36.0,0.3333333333333333,0.3888888888888889,0.4166666666666667,0.4782608695652174,0.07692307692307693,0.32,0.36363636363636365,,0.3793103448275862,0.0,6.083333333333333,父,,,,,,,,,,,,
No Nay Never,125.0,0.136,0.272,0.312,0.15730337078651685,0.08333333333333333,0.11666666666666667,0.17857142857142858,0.0,0.14285714285714285,0.1111111111111111,7.392,父,,,,,,,,,,,,
Not This Time,13.0,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.0,0.08333333333333333,0.0,0.09090909090909091,,0.1,0.0,5.615384615384615,父,,,,,,,,,,,,
Nyquist,54.0,0.14814814814814814,0.3888888888888889,0.5,0.0,0.16666666666666666,0.07692307692307693,0.175,0.0,0.15789473684210525,0.3333333333333333,5.703703703703703,父,,,,,,,,,,,,
Oasis Dream,31.0,0.03225806451612903,0.12903225806451613,0.12903225806451613,0.0,0.0625,0.047619047619047616,0.0,0.0,0.041666666666666664,0.0,9.129032258064516,父,,,,,,,,,,,,
Ocean Park,5.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,12.4,父,,,,,,,,,,,,
Olympic Glory,5.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,4.2,父,,,,,,,,,,,,
Omaha Beach,42.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,,0.07142857142857142,0.08333333333333333,0.07142857142857142,0.0,0.08333333333333333,0.2,7.285714285714286,父,,,,,,,,,,,,
Optimizer,21.0,0.09523809523809523,0.23809523809523808,0.2857142857142857,0.1,0.0,0.0,0.1,,0.1111111111111111,0.0,7.238095238095238,父,,,,,,,,,,,,
Orb,24.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.083333333333334,父,,,,,,,,,,,,
Oscar Performance,32.0,0.125,0.125,0.15625,0.13333333333333333,0.0,0.0,0.16666666666666666,,0.09090909090909091,0.0,9.46875,父,,,,,,,,,,,,
Outstrip,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.125,0.16666666666666666,,,0.14285714285714285,1.0,6.666666666666667,父,,,,,,,,,,,,
Overanalyze,30.0,0.1,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.0,0.10344827586206896,0.0,,0.09090909090909091,0.0,7.233333333333333,父,,,,,,,,,,,,
Paddy O'Prado,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.222222222222221,父,,,,,,,,,,,,
Palace Pier,23.0,0.0,0.043478260869565216,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,,7.521739130434782,父,,,,,,,,,,,,
Panis,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.857142857142857,父,,,,,,,,,,,,
Parading,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,12.833333333333334,父,,,,,,,,,,,,
Pioneerof the Nile,133.0,0.11278195488721804,0.19548872180451127,0.2857142857142857,0.058823529411764705,0.1206896551724138,0.05084745762711865,0.16666666666666666,0.125,0.11363636363636363,0.2,7.105263157894737,父,,,,,,,,,,,,
Pivotal,59.0,0.05084745762711865,0.13559322033898305,0.23728813559322035,0.0,0.06818181818181818,0.045454545454545456,0.06666666666666667,,0.0,0.375,8.728813559322035,父,,,,,,,,,,,,
Point of Entry,86.0,0.13953488372093023,0.2558139534883721,0.3372093023255814,0.1724137931034483,0.07142857142857142,0.05555555555555555,0.15789473684210525,0.18181818181818182,0.11864406779661017,0.14285714285714285,7.244186046511628,父,,,,,,,,,,,,
Postponed,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.391304347826088,父,,,,,,,,,,,,
Practical Joke,148.0,0.10135135135135136,0.16216216216216217,0.2702702702702703,0.09433962264150944,0.10526315789473684,0.08490566037735849,0.14285714285714285,,0.09433962264150944,0.0,7.121621621621622,父,,,,,,,,,,,,
Preservationist,12.0,0.08333333333333333,0.25,0.4166666666666667,0.0,0.09090909090909091,0.16666666666666666,0.0,,0.1,0.0,6.5,父,,,,,,,,,,,,
Protectionist,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.333333333333334,父,,,,,,,,,,,,
Quality Road,130.0,0.1,0.24615384615384617,0.2923076923076923,0.0,0.1111111111111111,0.11290322580645161,0.09523809523809523,0.0,0.10227272727272728,0.15,6.969230769230769,父,,,,,,,,,,,,
Race Day,22.0,0.09090909090909091,0.13636363636363635,0.2727272727272727,0.0,0.10526315789473684,0.3333333333333333,0.0,,0.058823529411764705,0.5,6.5,父,,,,,,,,,,,,
Raven's Pass,45.0,0.06666666666666667,0.13333333333333333,0.2,0.08571428571428572,0.0,0.0967741935483871,0.0,0.0,0.1111111111111111,0.0,8.222222222222221,父,,,,,,,,,,,,
Redoute's Choice,9.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,,,0.1111111111111111,,0.0,0.0,7.777777777777778,父,,,,,,,,,,,,
Regal Ransom,8.0,0.125,0.125,0.125,0.125,,0.0,0.14285714285714285,,0.2,,11.0,父,,,,,,,,,,,,
Ribchester,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.428571428571429,父,,,,,,,,,,,,
Rio de La Plata,7.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,,0.0,0.0,0.0,,10.0,父,,,,,,,,,,,,
Roaring Lion,8.0,0.125,0.25,0.25,0.14285714285714285,0.0,0.0,0.14285714285714285,,0.14285714285714285,,7.25,父,,,,,,,,,,,,
Roman Ruler,24.0,0.041666666666666664,0.125,0.3333333333333333,,0.041666666666666664,0.043478260869565216,0.0,,0.0,0.0,6.333333333333333,父,,,,,,,,,,,,
Run Away and Hide,24.0,0.08333333333333333,0.125,0.25,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.10526315789473684,0.0,6.958333333333333,父,,,,,,,,,,,,
Runhappy,41.0,0.07317073170731707,0.14634146341463414,0.2926829268292683,0.0,0.075,0.10526315789473684,0.045454545454545456,,0.07692307692307693,0.0,6.853658536585366,父,,,,,,,,,,,,
Saxon Warrior,205.0,0.1024390243902439,0.15121951219512195,0.25365853658536586,0.12987012987012986,0.0196078431372549,0.08333333333333333,0.10687022900763359,0.14285714285714285,0.09433962264150944,0.2222222222222222,7.278048780487805,父,,,,,,,,,,,,
Scat Daddy,36.0,0.16666666666666666,0.25,0.3333333333333333,0.2,0.09090909090909091,0.13043478260869565,0.23076923076923078,,0.23076923076923078,0.0,7.0,父,,,,,,,,,,,,
Sea The Moon,25.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12,父,,,,,,,,,,,,
Sea The Stars,19.0,0.05263157894736842,0.21052631578947367,0.3157894736842105,0.0,0.1111111111111111,0.0,0.0625,0.0,0.0,,6.631578947368421,父,,,,,,,,,,,,
Sebring,15.0,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,6.333333333333333,父,,,,,,,,,,,,
Shackleford,48.0,0.0625,0.125,0.14583333333333334,0.0625,0.0625,0.05,0.14285714285714285,0.0,0.037037037037037035,0.0,9.0,父,,,,,,,,,,,,
Shakin It Up,8.0,0.125,0.125,0.125,0.14285714285714285,0.0,0.125,,,0.2,0.0,8.125,父,,,,,,,,,,,,
Shalaa,61.0,0.14754098360655737,0.2459016393442623,0.29508196721311475,0.09302325581395349,0.2777777777777778,0.15517241379310345,0.0,,0.17391304347826086,0.0,7.0,父,,,,,,,,,,,,
Shamardal,77.0,0.15584415584415584,0.2077922077922078,0.24675324675324675,0.1935483870967742,0.0,0.19148936170212766,0.10344827586206896,0.0,0.19642857142857142,0.0,7.194805194805195,父,,,,,,,,,,,,
Shancelot,10.0,0.3,0.4,0.5,,0.3,0.3333333333333333,0.0,,0.25,1.0,4.2,父,,,,,,,,,,,,
Showcasing,20.0,0.1,0.3,0.45,0.1,0.1,0.16666666666666666,0.0,,0.125,0.0,5.35,父,,,,,,,,,,,,
Siyouni,121.0,0.1487603305785124,0.256198347107438,0.33884297520661155,0.16161616161616163,0.09090909090909091,0.13636363636363635,0.19148936170212766,0.0,0.12222222222222222,0.08333333333333333,6.305785123966942,父,,,,,,,,,,,,
Slade Power,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.428571428571429,父,,,,,,,,,,,,
Smart Missile,18.0,0.16666666666666666,0.2777777777777778,0.4444444444444444,0.17647058823529413,0.0,,0.1875,0.0,0.2727272727272727,0.0,6.611111111111111,父,,,,,,,,,,,,
Smart Strike,15.0,0.2,0.4666666666666667,0.4666666666666667,0.2222222222222222,0.16666666666666666,0.0,0.2,0.2857142857142857,0.42857142857142855,0.0,5.866666666666666,父,,,,,,,,,,,,
Soldier's Call,10.0,0.3,0.3,0.3,0.0,0.3333333333333333,0.0,0.5,,0.42857142857142855,0.0,5.5,父,,,,,,,,,,,,
Sottsass,27.0,0.14814814814814814,0.14814814814814814,0.25925925925925924,0.19047619047619047,0.0,0.4,0.13333333333333333,0.0,0.15,0.0,6.925925925925926,父,,,,,,,,,,,,
Speightstown,348.0,0.1235632183908046,0.2672413793103448,0.3390804597701149,0.12244897959183673,0.124,0.13015873015873017,0.07407407407407407,0.0,0.12037037037037036,0.16071428571428573,7.160919540229885,父,,,,,,,,,,,,
Square Eddie,7.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.3333333333333333,,0.2857142857142857,,0.0,0.5,6.571428571428571,父,,,,,,,,,,,,
St Mark's Basilica,34.0,0.058823529411764705,0.17647058823529413,0.3235294117647059,0.0625,0.0,0.09090909090909091,0.0,0.0,0.07692307692307693,0.0,6.676470588235294,父,,,,,,,,,,,,
St Patrick's Day,19.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.11764705882352941,0.125,0.0,,0.07142857142857142,0.5,9.526315789473685,父,,,,,,,,,,,,
Starspangledbanner,7.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,,0.0,0.0,9.285714285714286,父,,,,,,,,,,,,
Stay Thirsty,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,11.0,父,,,,,,,,,,,,
Stormy Atlantic,41.0,0.17073170731707318,0.3170731707317073,0.4146341463414634,0.1891891891891892,0.0,0.25,0.0,0.18181818181818182,0.1875,0.3333333333333333,4.951219512195122,父,,,,,,,,,,,,
Street Boss,40.0,0.05,0.125,0.25,0.0,0.06060606060606061,0.07142857142857142,0.04,0.0,0.041666666666666664,0.0,7.0,父,,,,,,,,,,,,
Street Cry,21.0,0.19047619047619047,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.2,0.18181818181818182,0.2,,0.26666666666666666,0.0,6.619047619047619,父,,,,,,,,,,,,
Study of Man,23.0,0.043478260869565216,0.17391304347826086,0.30434782608695654,0.045454545454545456,0.0,0.0,0.125,0.0,0.05555555555555555,0.0,5.086956521739131,父,,,,,,,,,,,,
Summer Front,6.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,,,0.0,,7.333333333333333,父,,,,,,,,,,,,
Super Saver,47.0,0.0851063829787234,0.0851063829787234,0.19148936170212766,0.05263157894736842,0.10714285714285714,0.0,0.0625,0.14285714285714285,0.1111111111111111,0.0,8.617021276595745,父,,,,,,,,,,,,
Take Charge Indy,62.0,0.12903225806451613,0.22580645161290322,0.25806451612903225,0.047619047619047616,0.17073170731707318,0.17073170731707318,0.0,0.05555555555555555,0.08695652173913043,0.3333333333333333,7.5,父,,,,,,,,,,,,
Tale of the Cat,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.909090909090908,父,,,,,,,,,,,,
Tapit,322.0,0.10248447204968944,0.20496894409937888,0.2857142857142857,0.056818181818181816,0.11965811965811966,0.1643835616438356,0.09137055837563451,0.057692307692307696,0.10747663551401869,0.09433962264150944,6.580745341614906,父,,,,,,,,,,,,
Tapizar,31.0,0.06451612903225806,0.0967741935483871,0.16129032258064516,0.0,0.06666666666666667,0.0625,0.07142857142857142,0.0,0.1111111111111111,0.0,9.03225806451613,父,,,,,,,,,,,,
Tavistock,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.714285714285714,父,,,,,,,,,,,,
Temple City,50.0,0.1,0.2,0.4,0.0,0.10869565217391304,0.07142857142857142,0.1111111111111111,,0.09375,0.0,6.2,父,,,,,,,,,,,,
Teofilo,46.0,0.08695652173913043,0.17391304347826086,0.30434782608695654,0.09090909090909091,0.0,0.0,0.10810810810810811,0.0,0.05555555555555555,0.0,7.5,父,,,,,,,,,,,,
Territories,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.666666666666666,父,,,,,,,,,,,,
The Grey Gatsby,8.0,0.125,0.375,0.5,0.125,,,0.14285714285714285,0.0,0.14285714285714285,,4.875,父,,,,,,,,,,,,
Thousand Words,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.428571428571429,父,,,,,,,,,,,,
Tiz Wonderful,14.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.0,0.07692307692307693,0.07142857142857142,,,0.0,1.0,5.785714285714286,父,,,,,,,,,,,,
Tiz the Law,37.0,0.2972972972972973,0.43243243243243246,0.5405405405405406,0.0,0.34375,0.2857142857142857,0.3125,,0.3103448275862069,0.4,4.864864864864865,父,,,,,,,,,,,,
Tiznow,16.0,0.0625,0.125,0.3125,0.0,0.06666666666666667,0.125,0.0,,0.1111111111111111,0.0,7.0,父,,,,,,,,,,,,
To Honor and Serve,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,10.8,父,,,,,,,,,,,,
Tom's d'Etat,19.0,0.05263157894736842,0.15789473684210525,0.3157894736842105,0.0,0.07142857142857142,0.16666666666666666,0.0,,0.07692307692307693,0.0,6.315789473684211,父,,,,,,,,,,,,
Tonalist,21.0,0.0,0.14285714285714285,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952380952380953,父,,,,,,,,,,,,
Too Darn Hot,46.0,0.2608695652173913,0.3695652173913043,0.391304347826087,0.2631578947368421,0.25,0.2727272727272727,0.0,,0.23684210526315788,0.3333333333333333,5.456521739130435,父,,,,,,,,,,,,
Trapeze Artist,6.0,0.0,0.16666666666666666,0.16666666666666666,0.0,,0.0,0.0,,0.0,,6.5,父,,,,,,,,,,,,
Trappe Shot,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,9.285714285714286,父,,,,,,,,,,,,
Twilight Son,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,8.4,父,,,,,,,,,,,,
Twirling Candy,44.0,0.22727272727272727,0.29545454545454547,0.4318181818181818,0.2727272727272727,0.18181818181818182,0.26666666666666666,0.14285714285714285,,0.2,0.25,6.159090909090909,父,,,,,,,,,,,,
U S Navy Flag,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.714285714285714,父,,,,,,,,,,,,
Ulysses,8.0,0.375,0.5,0.625,0.0,0.42857142857142855,0.375,,,0.5,0.0,4.625,父,,,,,,,,,,,,
Unbridled's Song,12.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,0.0,8.333333333333334,父,,,,,,,,,,,,
Uncaptured,12.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.25,0.0,0.25,8.75,父,,,,,,,,,,,,
Uncle Mo,201.0,0.13432835820895522,0.2736318407960199,0.35323383084577115,0.15384615384615385,0.12962962962962962,0.16417910447761194,0.1171875,0.16666666666666666,0.1347517730496454,0.13793103448275862,7.0945273631840795,父,,,,,,,,,,,,
Unified,23.0,0.17391304347826086,0.30434782608695654,0.391304347826087,,0.17391304347826086,0.17391304347826086,,,0.17647058823529413,0.0,7.3478260869565215,父,,,,,,,,,,,,
Union Rags,61.0,0.14754098360655737,0.3114754098360656,0.36065573770491804,0.0,0.17307692307692307,0.2727272727272727,0.13043478260869565,0.0,0.17073170731707318,0.0,6.409836065573771,父,,,,,,,,,,,,
Upstart,12.0,0.16666666666666666,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,8.75,父,,,,,,,,,,,,
Vekoma,27.0,0.1111111111111111,0.14814814814814814,0.2222222222222222,0.0,0.14285714285714285,0.0,0.2,,0.0,0.6,8.814814814814815,父,,,,,,,,,,,,
Verrazano,17.0,0.17647058823529413,0.23529411764705882,0.29411764705882354,,0.17647058823529413,0.25,0.1111111111111111,,0.18181818181818182,0.0,7.294117647058823,父,,,,,,,,,,,,
Vino Rosso,12.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.09090909090909091,0.2,0.0,,0.125,0.0,8.833333333333334,父,,,,,,,,,,,,
Violence,59.0,0.1016949152542373,0.15254237288135594,0.2542372881355932,0.0,0.12244897959183673,0.12244897959183673,0.0,0.0,0.05555555555555555,0.0,9.271186440677965,父,,,,,,,,,,,,
Volatile,20.0,0.3,0.3,0.5,0.0,0.35294117647058826,0.4,0.0,,0.25,,5.8,父,,,,,,,,,,,,
War Command,22.0,0.13636363636363635,0.2727272727272727,0.2727272727272727,0.15789473684210525,0.0,0.15789473684210525,0.0,,0.13333333333333333,0.0,8.863636363636363,父,,,,,,,,,,,,
War Front,121.0,0.14049586776859505,0.23140495867768596,0.2809917355371901,0.17857142857142858,0.1076923076923077,0.13333333333333333,0.07692307692307693,0.6,0.16279069767441862,0.06666666666666667,7.809917355371901,父,,,,,,,,,,,,
West Coast,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.285714285714286,父,,,,,,,,,,,,
Wootton Bassett,36.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86111111111111,父,,,,,,,,,,,,
Yaupon,13.0,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.0,0.18181818181818182,0.18181818181818182,0.0,,0.125,0.0,8.076923076923077,父,,,,,,,,,,,,
Zarak,6.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,,0.0,0.0,0.0,,8.333333333333334,父,,,,,,,,,,,,
Zoffany,30.0,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.0,0.05263157894736842,0.0,0.0,0.3333333333333333,0.04,0.0,7.2,父,,,,,,,,,,,,
Zoustar,58.0,0.10344827586206896,0.1724137931034483,0.25862068965517243,0.1111111111111111,0.07692307692307693,0.09523809523809523,0.125,,0.11627906976744186,0.16666666666666666,7.672413793103448,父,,,,,,,,,,,,
アイファーソング,140.0,0.06428571428571428,0.12857142857142856,0.15714285714285714,0.0,0.07142857142857142,0.057692307692307696,0.0759493670886076,0.0,0.05154639175257732,0.0,8.842857142857143,父,,,,,,,,,,,,
アイルハヴアナザー,2110.0,0.06824644549763033,0.13744075829383887,0.1928909952606635,0.061258278145695365,0.07104913678618859,0.06779661016949153,0.06828885400313972,0.06951871657754011,0.06379821958456973,0.07339449541284404,7.854976303317535,父,,,,,,,,,,,,
アグニシャイン,15.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.0,0.07692307692307693,0.09090909090909091,0.0,,0.09090909090909091,0.0,6.266666666666667,父,,,,,,,,,,,,
アグネスデジタル,419.0,0.0405727923627685,0.07398568019093078,0.1288782816229117,0.02702702702702703,0.04797047970479705,0.055793991416309016,0.013333333333333334,0.05555555555555555,0.02564102564102564,0.06349206349206349,8.742243436754176,父,,,,,,,,,,,,
アサクサキングス,236.0,0.06779661016949153,0.1652542372881356,0.2330508474576271,0.04950495049504951,0.08148148148148149,0.0759493670886076,0.05263157894736842,0.09302325581395349,0.03496503496503497,0.21212121212121213,7.961864406779661,父,,,,,,,,,,,,
アジアエクスプレス,2135.0,0.06323185011709602,0.13864168618266978,0.20562060889929742,0.06312292358803986,0.06324972737186478,0.06391270459859703,0.06180469715698393,0.06976744186046512,0.062103034580098804,0.03987730061349693,7.759718969555035,父,,,,,,,,,,,,
アスカクリチャン,209.0,0.0430622009569378,0.07177033492822966,0.12440191387559808,0.0,0.06293706293706294,0.05952380952380952,0.036036036036036036,0.0,0.045454545454545456,0.05,8.947368421052632,父,,,,,,,,,,,,
アスクピーターパン,21.0,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.0,0.07692307692307693,0.0,0.07142857142857142,,0.0625,0.0,9.80952380952381,父,,,,,,,,,,,,
アッミラーレ,89.0,0.033707865168539325,0.07865168539325842,0.12359550561797752,0.02564102564102564,0.04,0.027777777777777776,0.06451612903225806,0.0,0.046875,0.0,8.640449438202246,父,,,,,,,,,,,,
アドマイヤオーラ,95.0,0.06315789473684211,0.11578947368421053,0.12631578947368421,0.043478260869565216,0.08163265306122448,0.058823529411764705,0.05555555555555555,0.125,0.07042253521126761,0.0,8.610526315789473,父,,,,,,,,,,,,
アドマイヤコジーン,84.0,0.05952380952380952,0.10714285714285714,0.17857142857142858,0.10416666666666667,0.0,0.07407407407407407,0.034482758620689655,0.0,0.05555555555555555,0.0,8.261904761904763,父,,,,,,,,,,,,
アドマイヤジャパン,28.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.821428571428571,父,,,,,,,,,,,,
アドマイヤマックス,205.0,0.03902439024390244,0.08780487804878048,0.13658536585365855,0.03937007874015748,0.038461538461538464,0.04,0.03571428571428571,0.041666666666666664,0.03355704697986577,0.15789473684210525,8.507317073170732,父,,,,,,,,,,,,
アドマイヤマーズ,635.0,0.12283464566929134,0.2031496062992126,0.2566929133858268,0.125,0.11822660098522167,0.12442396313364056,0.12105263157894737,0.13157894736842105,0.12114989733059549,0.07692307692307693,6.869291338582677,父,,,,,,,,,,,,
アドマイヤムーン,2066.0,0.04114230396902226,0.09825750242013553,0.15246853823814133,0.04922850844966936,0.02553191489361702,0.041666666666666664,0.03138373751783167,0.07878787878787878,0.04445964432284542,0.022988505747126436,8.607454017424976,父,,,,,,,,,,,,
アドミラブル,183.0,0.01639344262295082,0.04918032786885246,0.08743169398907104,0.024096385542168676,0.01,0.03333333333333333,0.008771929824561403,0.0,0.022388059701492536,0.0,8.92896174863388,父,,,,,,,,,,,,
アニマルキングダム,446.0,0.05605381165919283,0.10538116591928251,0.18161434977578475,0.046357615894039736,0.061016949152542375,0.056338028169014086,0.045454545454545456,0.2222222222222222,0.051118210862619806,0.06896551724137931,8.161434977578475,父,,,,,,,,,,,,
アポロキングダム,603.0,0.05804311774461028,0.12935323383084577,0.1824212271973466,0.02608695652173913,0.06557377049180328,0.07602339181286549,0.03125,0.043478260869565216,0.06036745406824147,0.0392156862745098,7.749585406301824,父,,,,,,,,,,,,
アポロケンタッキー,139.0,0.02877697841726619,0.10071942446043165,0.20863309352517986,0.0,0.03125,0.025,0.03773584905660377,0.0,0.0196078431372549,0.0,7.690647482014389,父,,,,,,,,,,,,
アポロソニック,50.0,0.08,0.12,0.16,0.0,0.10526315789473684,0.0,0.11538461538461539,0.09090909090909091,0.05714285714285714,0.25,9.92,父,,,,,,,,,,,,
