着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
1,8,11,スタンサンセイ,牡4,56,ルメール,2:13.4,,**,,,,,3-3-5-5,37.5,1.4,1,536(-10),,,,[東]高橋文雅,吉田和美,760.0,202005010806
2,2,2,デストロイ,牡6,57,Ｍ．デム,2:13.7,1.3/4,**,,,,,5-5-3-2,38.0,11.5,4,522(-2),,,,[東]高橋裕,諸岡慶,300.0,202005010806
3,5,5,シャイニーロケット,牡5,55,木幡育也,2:14.1,2.1/2,**,,,,,8-8-9-9,37.6,177.6,11,470(+6),,,,[東]佐藤吉勝,小林昌志,190.0,202005010806
4,1,1,トランスポーター,牡4,56,吉田豊,2:14.2,1/2,**,,,,,3-3-3-2,38.5,6.7,2,492(-2),,,,[東]戸田博文,安原浩司,110.0,202005010806
5,6,7,アイヅリュウコ,牡4,56,ミナリク,2:14.2,ハナ,**,,,,,6-6-6-6,38.0,90.4,9,474(-6),,,,[東]小笠倫弘,真部晴徳,76.0,202005010806
6,7,9,エグジットラック,牡6,57,江田照男,2:14.5,2,**,,,,,10-10-10-10,37.8,7.0,3,518(-2),,,,[東]田村康仁,戸賀智子,,202005010806
7,4,4,ボヘミアラプソディ,牡4,56,大野拓弥,2:14.7,1.1/2,**,,,,,11-11-11-11,37.3,14.5,5,486(-2),,,,[東]伊藤圭三,平井裕,,202005010806
8,7,8,ロジポルカ,牡4,56,内田博幸,2:15.5,5,**,,,,,1-1-2-2,39.9,37.7,8,468(0),,,,[東]菊沢隆徳,久米田正明,,202005010806
9,6,6,ジェイケイエース,牡4,56,丸山元気,2:15.6,1/2,**,,,,,9-9-8-6,39.4,17.0,6,546(-2),,,,[東]松永康利,小谷野次郎,,202005010806
10,3,3,トゥービーシック,牝4,54,横山和生,2:16.0,2.1/2,**,,,,,6-6-6-6,39.8,159.1,10,438(-4),,,,[東]古賀史生,西森功,,202005010806
11,8,10,ユイノチョッパー,牡5,56,野中悠太,2:16.3,1.3/4,**,,,,,2-2-1-1,40.9,37.3,7,508(+16),,,,[東]竹内正洋,由井健太郎,,202005010806
1,6,11,ミスマリア,牝4,54,ルメール,1:48.1,,**,,,,,7-9-8,34.4,1.7,1,460(+12),,,,[東]栗田徹,山口功一郎,760.0,202005010807
2,7,14,カナロアガール,牝4,54,田辺裕信,1:48.1,クビ,**,,,,,11-16-16,34.0,18.6,6,468(0),,,,[東]田村康仁,広尾レース,300.0,202005010807
3,4,7,ミトロジー,牡4,56,丸山元気,1:48.4,2,**,,,,,11-12-13,34.5,5.1,2,484(-2),,,,[東]尾関知人,シルクレーシング,190.0,202005010807
4,5,9,ペルソナデザイン,牡4,56,和田竜二,1:48.5,1/2,**,,,,,3-5-4,35.0,10.7,4,478(+2),,,,[東]大竹正博,Ｇ１レーシング,110.0,202005010807
5,1,1,シャドウアイランド,牝5,55,Ｍ．デム,1:48.6,クビ,**,,,,,11-12-8,34.9,20.4,8,464(+6),,,,[東]林徹,飯塚知一,76.0,202005010807
6,1,2,アグリューム,牝4,54,津村明秀,1:48.8,1.1/4,**,,,,,5-7-8,35.1,8.9,3,452(-4),,,,[東]武井亮,キャロットファーム,,202005010807
7,3,5,フィリアーノ,牡4,56,ミナリク,1:48.8,クビ,**,,,,,7-5-4,35.4,68.1,10,454(-4),,,,[東]手塚貴久,吉田勝己,,202005010807
8,2,4,ラレゾン,牝6,55,大野拓弥,1:48.9,クビ,**,,,,,11-9-8,35.2,20.2,7,440(+2),,,,[東]高木登,社台レースホース,,202005010807
9,3,6,オールステリーナ,牝5,55,武藤雅,1:49.1,1,**,,,,,11-15-13,35.3,365.3,15,468(+4),,,,[東]松山将樹,宮田守,,202005010807
10,2,3,グレンフィナン,セ5,57,福永祐一,1:49.3,1.1/4,**,,,,,3-2-2,36.1,73.5,12,486(-2),,,,[東]鹿戸雄一,Ｇ１レーシング,,202005010807
11,5,10,イサク,牡4,56,石橋脩,1:49.6,2,**,,,,,11-12-13,35.7,17.8,5,480(+4),,,,[東]岩戸孝樹,ゴドルフィン,,202005010807
12,6,12,コスモミローディア,牡4,55,野中悠太,1:49.7,3/4,**,,,,,5-9-8,36.0,151.6,13,454(-6),,,,[東]清水英克,ビッグレッドファーム,,202005010807
13,8,15,モレッキ,セ6,57,フォーリ,1:49.8,1/2,**,,,,,7-2-2,36.5,62.6,9,494(+22),,,,[東]稲垣幸雄,サンデーレーシング,,202005010807
14,4,8,クロムウェル,牡4,56,岩部純二,1:50.5,4,**,,,,,1-2-4,37.1,420.7,16,444(+6),,,,[東]加藤和宏,ミルファーム,,202005010807
15,8,16,タイセイシャトル,セ4,56,木幡巧也,1:51.9,9,**,,,,,10-7-7,38.3,209.3,14,474(-4),,,,[東]斎藤誠,田中成奉,,202005010807
16,7,13,エールグリーツ,牝5,55,北村友一,1:53.2,8,**,,,,,2-1-1,40.0,71.6,11,440(+12),,,,[東]林徹,社台レースホース,,202005010807
1,4,4,グレンガリー,セ5,57,津村明秀,2:00.8,,**,,,,,1-1-1,35.9,7.2,3,440(-2),,,,[東]萩原清,吉田勝己,"1,100.0",202005010808
2,1,1,アーチキング,セ7,57,丸山元気,2:01.1,2,**,,,,,2-3-2,35.5,9.5,4,524(+6),,,,[東]木村哲也,シルクレーシング,440.0,202005010808
3,7,7,コーカス,牡6,57,フォーリ,2:01.3,1.1/4,**,,,,,6-5-6,35.2,2.0,1,518(+6),,,,[西]藤原英昭,ゴドルフィン,280.0,202005010808
4,5,5,ダイイチターミナル,牡6,57,江田照男,2:01.5,1.1/4,**,,,,,8-9-8,35.2,74.2,8,476(-2),,,,[東]大江原哲,ミルファーム,170.0,202005010808
5,7,8,ジャストアジゴロ,牡4,56,Ｍ．デム,2:01.6,クビ,**,,,,,8-7-4,35.7,2.8,2,450(+6),,,,[西]安田翔伍,原禮子,110.0,202005010808
6,8,10,クラサーヴィツァ,牝4,54,秋山真一,2:01.8,1,**,,,,,2-2-2,36.3,11.1,5,450(+6),,,,[東]武井亮,椎名節,,202005010808
7,2,2,エニグマバリエート,牡8,57,吉田豊,2:02.1,1.3/4,**,,,,,7-7-8,35.8,61.1,7,494(0),,,,[東]戸田博文,平井裕,,202005010808
8,8,9,エフティスパークル,牡7,55,木幡育也,2:02.2,3/4,**,,,,,4-4-4,36.3,34.5,6,464(-4),,,,[東]鹿戸雄一,吉野英子,,202005010808
9,3,3,タニノホウザン,牡6,57,武士沢友,2:02.4,1.1/2,**,,,,,10-10-10,35.9,174.0,10,472(0),,,,[東]星野忍,谷口祐人,,202005010808
10,6,6,ヴァンベールシチー,セ6,57,佐藤友則,2:02.5,3/4,**,,,,,5-5-6,36.3,78.8,9,422(+4),,,,[東]池上昌和,友駿ホースクラブ,,202005010808
1,3,3,カフェファラオ,牡3,56,Ｍ．デム,1:37.7,,**,,,,,12-8,35.2,2.1,1,504(-2),,,,[東]堀宣行,西川光一,"1,930.8",202005010809
2,7,12,タガノビューティー,牡3,56,和田竜二,1:37.9,1.1/4,**,,,,,14-13,34.9,3.1,2,506(-2),,,,[西]西園正都,八木良司,768.8,202005010809
3,6,10,ヤウガウ,牡3,56,ルメール,1:38.3,2.1/2,**,,,,,6-5,36.0,6.0,3,486(+6),,,,[西]須貝尚介,Ｇリビエール・レーシング,484.4,202005010809
4,5,8,ロンゴノット,牡3,56,石橋脩,1:38.4,1/2,**,,,,,3-2,36.4,17.5,5,486(0),,,,[東]高柳瑞樹,ゴドルフィン,290.0,202005010809
5,6,9,ヘルシャフト,牡3,56,大野拓弥,1:38.7,2,**,,,,,6-8,36.1,18.4,6,506(-6),,,,[西]野中賢二,カナヤマホールディングス,190.0,202005010809
6,4,6,メイショウテンスイ,牡3,56,武豊,1:38.8,クビ,**,,,,,2-2,36.9,19.5,7,510(+13),,,,[西]南井克巳,松本好雄,,202005010809
7,3,4,ウルトラマリン,牝3,54,内田博幸,1:38.9,1/2,**,,,,,1-1,37.1,244.7,14,466(-4),,,,[西]今野貞一,吉澤克己,,202005010809
8,5,7,タイセイポリシー,牡3,56,津村明秀,1:38.9,クビ,**,,,,,9-8,36.4,129.6,13,486(-2),,,,[東]栗田徹,田中成奉,,202005010809
9,2,2,ダイメイコリーダ,牡3,56,田辺裕信,1:39.0,1/2,**,,,,,4-4,36.9,51.6,9,490(+22),,,,[西]森田直行,宮本昇,,202005010809
10,8,13,レーヌブランシュ,牝3,54,松山弘平,1:39.3,1.1/2,**,,,,,9-11,36.5,15.6,4,454(0),,,,[西]橋口慎介,前田晋二,,202005010809
11,1,1,ジェットマックス,牡3,56,佐藤友則,1:39.3,ハナ,**,,,,,6-7,36.9,122.4,12,492(+2),,,,[西]森秀行,大野剛嗣,,202005010809
12,8,14,モリノブレイク,牡3,56,江田照男,1:39.5,1.1/2,**,,,,,11-11,36.7,121.1,11,554(+4),,,,[東]大江原哲,森和久,,202005010809
13,7,11,ナイルリバー,牡3,56,フォーリ,1:40.8,8,**,,,,,12-13,37.8,44.5,8,542(-10),,,,[西]藤原英昭,馬場幸夫,,202005010809
14,4,5,キメラヴェリテ,牡3,57,福永祐一,1:41.0,1.1/4,**,,,,,4-5,38.7,85.8,10,538(+13),,,,[西]中竹和也,加藤誠,,202005010809
1,5,5,アトミックフォース,牡4,56,田辺裕信,2:02.1,,**,,,,,2-2-2,33.7,7.0,3,482(+8),,,,[東]武藤善則,吉田千津,"1,842.4",202005010810
2,2,2,ウインガナドル,牡6,57,津村明秀,2:02.3,1.1/4,**,,,,,1-1-1,34.2,9.4,4,470(0),,,,[東]上原博之,ウイン,736.4,202005010810
3,8,10,レッドサイオン,牡4,56,ルメール,2:02.5,1.1/4,**,,,,,6-5-4,33.7,3.5,2,456(-6),,,,[東]藤沢和雄,東京ホースレーシング,463.2,202005010810
4,7,7,ベイビーステップ,牡6,57,和田竜二,2:02.6,3/4,**,,,,,4-4-2,34.1,54.1,8,492(0),,,,[東]菊川正達,大塚亮一,270.0,202005010810
5,6,6,ダイワダグラス,牡4,56,内田博幸,2:02.6,ハナ,**,,,,,4-5-6,33.7,10.9,6,498(-8),,,,[東]鹿戸雄一,大城敬三,182.0,202005010810
6,4,4,ゴータイミング,牡4,56,武豊,2:02.7,3/4,**,,,,,7-7-7,33.7,2.4,1,454(+2),,,,[西]松永幹夫,キーファーズ,,202005010810
7,8,9,リフトトゥヘヴン,牡6,57,横山和生,2:03.1,2.1/2,**,,,,,3-3-4,34.4,151.7,10,488(-2),,,,[東]加藤征弘,丸山担,,202005010810
8,7,8,ハナズレジェンド,牡7,57,松山弘平,2:03.3,1.1/4,**,,,,,8-8-8,34.0,10.2,5,458(-4),,,,[西]矢作芳人,広尾レース,,202005010810
9,1,1,スパイラルダイブ,牡6,57,フォーリ,2:03.6,1.3/4,**,,,,,8-8-8,34.3,12.4,7,444(+8),,,,[東]古賀慎明,Ｇ１レーシング,,202005010810
10,3,3,スモークフリー,牡8,57,吉田豊,2:03.8,1.1/2,**,,,,,10-10-10,34.3,72.1,9,538(0),,,,[東]戸田博文,社台レースホース,,202005010810
1,6,12,モズアスコット,牡6,57,ルメール,1:35.2,,**,,,,,8-8,35.4,2.8,1,494(0),,,,[西]矢作芳人,キャピタル・システム,"10,340.2",202005010811
2,8,15,ケイティブレイブ,牡7,57,長岡禎仁,1:35.6,2.1/2,**,,,,,9-9,35.6,142.6,16,524(+4),,,,[西]杉山晴紀,瀧本和義,"4,097.2",202005010811
3,5,9,サンライズノヴァ,牡6,57,松山弘平,1:35.8,1.1/4,**,,,,,12-13,35.3,6.8,3,534(+10),,,,[西]音無秀孝,松岡隆雄,"2,548.6",202005010811
4,8,16,ワンダーリーデル,牡7,57,横山典弘,1:35.8,ハナ,**,,,,,12-11,35.5,28.0,7,530(0),,,,[西]安田翔伍,山本能成,"1,500.0",202005010811
5,2,4,タイムフライヤー,牡5,57,フォーリ,1:36.1,1.3/4,**,,,,,3-3,37.0,30.3,10,472(-2),,,,[西]松田国英,サンデーレーシング,"1,000.0",202005010811
6,4,8,キングズガード,牡9,57,秋山真一,1:36.5,2.1/2,**,,,,,14-13,35.9,111.5,14,470(-8),,,,[西]寺島良,日進牧場,,202005010811
6,6,11,モジアナフレイバー,牡5,57,繁田健一,1:36.5,同着,**,,,,,14-13,36.0,45.4,11,516(-3),,,,[地]福永敏,尾田信夫,,202005010811
8,5,10,ノンコノユメ,セ8,57,真島大輔,1:36.6,1/2,**,,,,,11-11,36.3,29.1,9,446(+3),,,,[地]荒山勝徳,山田広太郎,,202005010811
9,1,2,アルクトス,牡5,57,田辺裕信,1:37.0,2.1/2,**,,,,,2-1,38.3,9.0,4,548(+8),,,,[東]栗田徹,山口功一郎,,202005010811
10,4,7,ヴェンジェンス,牡7,57,幸英明,1:37.0,アタマ,**,,,,,7-6,37.5,17.0,5,496(-4),,,,[西]大根田裕,宮川純造,,202005010811
11,7,14,ミューチャリー,牡4,57,御神本訓,1:37.1,1/2,**,,,,,14-16,36.4,112.9,15,464(-1),,,,[地]矢野義幸,石瀬丈太郎,,202005010811
12,2,3,ワイドファラオ,牡4,57,福永祐一,1:37.3,1.1/4,**,,,,,1-2,38.5,24.1,6,500(-8),,,,[西]角居勝彦,幅田昌伸,,202005010811
13,1,1,ブルドッグボス,牡8,57,和田竜二,1:38.3,6,**,,,,,6-4,38.9,110.3,13,514(-18),,,,[西]加用正,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,,202005010811
14,3,5,インティ,牡6,57,武豊,1:38.3,クビ,**,,,,,4-4,39.0,3.0,2,514(-4),,,,[西]野中賢二,武田茂男,,202005010811
15,7,13,デルマルーヴル,牡4,57,Ｍ．デム,1:38.6,1.3/4,**,,,,,9-10,38.4,29.1,8,494(0),,,,[東]戸田博文,浅沼廣幸,,202005010811
16,3,6,ミッキーワイルド,牡5,57,北村友一,1:38.9,1.3/4,**,,,,,4-6,39.3,48.3,12,508(-6),,,,[西]安田隆行,野田みづき,,202005010811
1,2,4,コーラルプリンセス,牝6,55,丸山元気,1:24.2,,**,,,,,6-6,36.0,5.6,3,536(+4),,,,[東]高橋裕,吉田勝己,"1,544.8",202005010812
2,4,8,ドウドウキリシマ,牡4,57,松山弘平,1:24.4,1.1/4,**,,,,,5-5,36.4,7.5,4,474(-10),,,,[西]村山明,西村新一郎,612.8,202005010812
3,2,3,スズカゴーディー,牡6,57,石橋脩,1:24.5,1/2,**,,,,,7-6,36.4,27.6,10,486(-2),,,,[東]伊藤圭三,永井啓弍,386.4,202005010812
4,1,2,アスクジョーダン,セ8,57,福永祐一,1:24.7,1,**,,,,,4-4,36.8,17.5,8,496(-10),,,,[西]野中賢二,廣崎利洋,230.0,202005010812
5,5,9,エピックアン,牡5,57,田辺裕信,1:24.7,クビ,**,,,,,11-11,36.2,5.4,2,506(0),,,,[東]大和田成,ＴＵＲＦレーシング,150.0,202005010812
6,6,11,オールウェイズゼア,牡6,57,野中悠太,1:24.9,1.1/4,**,,,,,14-14,36.0,51.8,12,480(-6),,,,[東]大江原哲,グリーンスウォード,,202005010812
7,5,10,ニューモニュメント,牡4,57,和田竜二,1:25.0,3/4,**,,,,,12-12,36.4,8.1,5,488(+16),,,,[西]小崎憲,前田葉子,,202005010812
8,3,6,オルクリスト,牡4,57,大野拓弥,1:25.0,クビ,**,,,,,12-12,36.3,12.2,6,484(-8),,,,[東]杉浦宏昭,日進牧場,,202005010812
9,4,7,サンタナブルー,牡8,57,ミナリク,1:25.4,2.1/2,**,,,,,9-8,37.1,96.0,16,482(-6),,,,[東]和田雄二,ＹＧＧホースクラブ,,202005010812
10,7,13,ティアップサンダー,牡8,57,佐藤友則,1:25.4,クビ,**,,,,,14-14,36.6,92.5,15,494(+8),,,,[東]奥平雅士,田中昇,,202005010812
11,1,1,ホノカ,牝6,55,江田照男,1:25.5,3/4,**,,,,,1-1,38.5,86.4,14,482(+8),,,,[東]菊川正達,岡田壮史,,202005010812
12,8,16,アイアムハヤスギル,牡4,57,横山典弘,1:25.8,1.3/4,**,,,,,2-2,38.3,3.8,1,482(0),,,,[東]奥平雅士,堀紘一,,202005010812
13,8,15,ニシノジャガーズ,牡5,57,岩部純二,1:26.7,5,**,,,,,16-16,36.5,23.1,9,488(-6),,,,[東]萱野浩二,西山茂行,,202005010812
14,7,14,アポロチーター,牡4,57,木幡巧也,1:26.8,クビ,**,,,,,2-3,39.1,17.1,7,530(0),,,,[東]岩戸孝樹,アポロサラブレッドクラブ,,202005010812
15,6,12,クリップスプリンガ,牡6,57,津村明秀,1:26.8,アタマ,**,,,,,7-9,38.4,31.6,11,456(-2),,,,[東]岩戸孝樹,山下良子,,202005010812
16,3,5,スーパーアキラ,牡5,57,北村友一,1:26.8,アタマ,**,,,,,10-9,38.4,66.9,13,512(0),,,,[東]矢野英一,井山登,,202005010812
1,7,12,シャーレ,牝3,54,石橋脩,1:39.7,,**,,,,,5-4,37.9,1.5,1,448(-6),,,,[東]武市康男,東海林貴大,510.0,202005020101
2,7,13,ソヨギ,牝3,54,吉田豊,1:39.8,1/2,**,,,,,1-1,38.3,8.4,3,462(0),,,,[東]粕谷昌央,海谷幸司,200.0,202005020101
3,8,15,ダイユウローズ,牝3,54,木幡巧也,1:40.2,2.1/2,**,,,,,3-2,38.5,16.9,5,514(+14),,,,[東]松永康利,大友靖岐,130.0,202005020101
4,4,6,ユウチャファスト,牝3,54,北村宏司,1:40.2,クビ,**,,,,,7-6,38.2,4.4,2,456(+10),,,,[東]中舘英二,長谷川祐司,77.0,202005020101
5,8,14,シャランドール,牝3,54,大野拓弥,1:40.5,1.3/4,**,,,,,2-2,38.9,16.2,4,468(+8),,,,[東]大竹正博,湊義明,51.0,202005020101
6,3,5,キアナポラリス,牝3,54,野中悠太,1:40.6,1/2,**,,,,,10-9,38.2,100.4,12,442(+6),,,,[東]宮田敬介,ノルマンディーサラブレッドレーシング,,202005020101
7,3,4,ロッソビアンコ,牝3,54,三浦皇成,1:40.6,ハナ,**,,,,,7-6,38.5,18.5,6,432(-4),,,,[東]鹿戸雄一,平田修,,202005020101
8,2,2,リンドウ,牝3,54,宮崎北斗,1:40.8,1.1/2,**,,,,,9-9,38.5,173.4,13,430(0),,,,[東]中川公成,千葉正人,,202005020101
9,5,9,キイエクスプロード,牝3,54,田辺裕信,1:41.0,1,**,,,,,14-13,38.2,48.6,7,424(+2),,,,[東]小桧山悟,安田嘉太郎,,202005020101
10,6,11,スマートクレイン,牝3,54,横山武史,1:41.0,クビ,**,,,,,14-15,38.1,89.9,11,500(-10),,,,[東]尾関知人,大川徹,,202005020101
11,4,7,クインズモモナ,牝3,51,小林脩斗,1:41.2,3/4,**,,,,,5-6,39.2,59.8,8,492(0),,,,[東]奥平雅士,亀田和弘,,202005020101
12,2,3,アオイサンゴショウ,牝3,54,武藤雅,1:41.3,3/4,**,,,,,13-12,38.7,244.4,15,428(-2),,,,[東]田中清隆,芹澤精一,,202005020101
13,1,1,プラズマテイル,牝3,54,嘉藤貴行,1:42.1,5,**,,,,,10-9,39.8,197.4,14,400(-14),,,,[東]大和田成,岡田牧雄,,202005020101
14,6,10,クインズウィッシュ,牝3,54,江田照男,1:42.3,1.1/4,**,,,,,10-13,39.6,64.4,9,414(-2),,,,[東]武藤善則,吉田千津,,202005020101
15,5,8,ピュアサンクス,牝3,51,山田敬士,1:42.5,1,**,,,,,3-4,40.7,75.5,10,412(-4),,,,[東]伊藤伸一,田畑利彦,,202005020101
1,4,7,グローサーベア,セ3,56,ルメール,1:26.1,,**,,,,,5-3,37.3,2.5,1,466(0),,,,[東]矢野英一,社台レースホース,510.0,202005020102
2,2,4,カッチョカバロ,牡3,56,津村明秀,1:26.3,1.1/4,**,,,,,1-1,38.1,5.2,3,492(-6),,,,[東]牧光二,平田修,200.0,202005020102
3,2,3,ペガサスターボ,牡3,56,横山和生,1:26.3,ハナ,**,,,,,3-3,37.6,95.6,10,512(+4),,,,[東]勢司和浩,千明牧場,130.0,202005020102
4,1,1,ノーブルウルフ,牡3,56,横山武史,1:26.9,3.1/2,**,,,,,2-2,38.6,13.7,5,486(0),,,,[東]久保田貴,吉木伸彦,77.0,202005020102
5,6,11,シャークスコーブ,牡3,56,レーン,1:27.2,1.3/4,**,,,,,6-6,38.2,3.3,2,468(+6),,,,[東]上原博之,シルクレーシング,51.0,202005020102
6,7,14,タシロ,牡3,56,岩部純二,1:27.2,ハナ,**,,,,,14-13,37.1,176.5,12,526(+20),,,,[東]的場均,ミルファーム,,202005020102
7,8,16,マニールリッヒ,牡3,56,石橋脩,1:27.3,3/4,**,,,,,15-13,37.2,19.8,7,484(0),,,,[東]青木孝文,吉田勝己,,202005020102
8,1,2,ロングイ,牡3,56,野中悠太,1:27.6,2,**,,,,,12-9,38.0,301.6,14,480(-12),,,,[東]伊藤大士,佐久間拓士,,202005020102
9,3,5,タイキスピネル,牡3,56,ヒューイ,1:27.8,1.1/4,**,,,,,3-3,39.0,40.9,8,464(-8),,,,[東]伊藤圭三,大樹ファーム,,202005020102
10,4,8,マロンジェム,牡3,56,田辺裕信,1:28.2,2.1/2,**,,,,,7-7,39.1,15.1,6,488(+4),,,,[東]稲垣幸雄,フロンティア,,202005020102
11,3,6,ドルレアン,牡3,56,内田博幸,1:28.2,アタマ,**,,,,,16-16,37.2,67.2,9,476(-14),,,,[東]池上昌和,シルクレーシング,,202005020102
12,5,9,ハッピーミニスター,牡3,56,大野拓弥,1:28.4,1.1/4,**,,,,,8-9,38.8,9.6,4,462(0),,,,[東]池上昌和,堀祥子,,202005020102
13,7,13,キセキガクル,牡3,56,吉田豊,1:28.5,1/2,**,,,,,9-8,39.1,282.2,13,484(-4),,,,[東]加藤士津,田畑利彦,,202005020102
14,6,12,ゴールドスナイパー,牡3,56,木幡巧也,1:28.5,クビ,**,,,,,9-9,38.9,169.6,11,474(-4),,,,[東]田中剛,馬目卓,,202005020102
15,5,10,エンパイアブレイズ,牡3,56,井上敏樹,1:29.3,5,**,,,,,11-12,39.5,359.7,15,428(-8),,,,[東]田島俊明,小原準一郎,,202005020102
16,8,15,タチ,牡3,53,山田敬士,1:29.9,3.1/2,**,,,,,13-15,39.6,560.8,16,452(+2),,,,[東]小桧山悟,中村勝彦,,202005020102
1,5,8,サンチャップリン,牡3,56,内田博幸,2:14.8,,**,,,,,2-2-2-2,38.4,162.8,11,560(-6),,,,[東]中舘英二,加藤ステーブル,510.0,202005020103
2,6,10,シュバルツイェガー,牡3,56,大野拓弥,2:14.9,1/2,**,,,,,4-3-3-3,38.3,18.8,5,480(-6),,,,[東]高木登,西森功,200.0,202005020103
3,4,6,ロドルフォブレイン,牡3,56,石橋脩,2:15.0,1/2,**,,,,,1-1-1-1,38.7,3.9,2,532(+6),,,,[東]尾関知人,エンジェルレーシング,130.0,202005020103
4,6,9,トップリーチ,牡3,56,横山和生,2:15.0,クビ,**,,,,,10-11-8-5,37.9,25.7,6,434(+2),,,,[東]萱野浩二,紅露純,77.0,202005020103
5,3,3,ゲンキチボン,牡3,56,木幡巧也,2:15.1,1/2,**,,,,,8-8-8-9,37.7,38.1,7,472(0),,,,[東]堀井雅広,荒井元明,51.0,202005020103
6,3,4,メジャーブレイク,牡3,56,ルメール,2:15.3,1.1/2,**,,,,,2-3-3-3,38.7,1.6,1,526(-4),,,,[東]水野貴広,吉田照哉,,202005020103
7,4,5,キークラウン,牡3,56,野中悠太,2:15.5,3/4,**,,,,,10-9-8-9,38.0,132.7,10,496(+2),,,,[東]黒岩陽一,北前孔一郎,,202005020103
8,2,2,ワンダーサーイター,牡3,56,菅原隆一,2:15.5,クビ,**,,,,,6-6-6-7,38.3,233.1,12,450(0),,,,[東]畠山吉宏,山本能成,,202005020103
9,1,1,ファクトベース,牡3,56,ヒューイ,2:15.7,1,**,,,,,4-5-5-5,38.7,8.7,4,494(-2),,,,[東]久保田貴,社台レースホース,,202005020103
10,8,14,ソイチーノ,セ3,56,岩部純二,2:16.3,3.1/2,**,,,,,7-7-6-7,39.0,505.2,14,498(-4),,,,[東]中川公成,ミルファーム,,202005020103
11,7,12,トキメキナイス,牡3,56,江田照男,2:16.4,1/2,**,,,,,9-9-11-12,38.4,47.7,8,462(+2),,,,[東]佐藤吉勝,片岡正雄,,202005020103
12,8,13,ショウナンアクア,牡3,56,三浦皇成,2:16.4,ハナ,**,,,,,12-12-11-11,38.6,8.4,3,470(0),,,,[東]古賀史生,国本哲秀,,202005020103
13,5,7,ノーブルフローラ,牝3,54,武士沢友,2:18.1,大,**,,,,,13-13-13-13,39.8,425.1,13,486(0),,,,[東]武藤善則,吉木伸彦,,202005020103
14,7,11,マイネルエピキュア,牡3,56,横山武史,2:18.5,2.1/2,**,,,,,13-14-13-13,40.3,83.4,9,480(-2),,,,[東]和田雄二,サラブレッドクラブ・ラフィアン,,202005020103
1,5,6,レッドペルーシュ,牝3,54,田中勝春,2:01.8,,**,,,,,6-6-6,33.9,6.5,3,408(0),,,,[東]宗像義忠,東京ホースレーシング,510.0,202005020104
2,8,11,コトブキテティス,牝3,54,武藤雅,2:01.9,1/2,**,,,,,9-10-8,33.8,2.0,1,426(-8),,,,[東]田島俊明,尾上松壽,200.0,202005020104
3,6,8,トクシーズファー,牝3,54,吉田豊,2:01.9,アタマ,**,,,,,1-1-1,34.6,81.0,9,438(+8),,,,[東]戸田博文,ＡＩレーシング,130.0,202005020104
4,2,2,バルバレスコ,牝3,54,ヒューイ,2:02.4,3,**,,,,,4-3-4,34.8,8.2,5,478(0),,,,[東]宗像義忠,シルクレーシング,77.0,202005020104
5,7,9,レットミーアウト,牝3,54,横山武史,2:02.5,1/2,**,,,,,6-8-8,34.5,6.7,4,472(-4),,,,[東]水野貴広,サラブレッドクラブ・ラフィアン,51.0,202005020104
6,6,7,ココリミネルヴァ,牝3,54,北村宏司,2:02.5,アタマ,**,,,,,3-3-2,35.0,54.8,8,418(-6),,,,[東]古賀慎明,美崎光二郎,,202005020104
7,8,12,マリノソフィア,牝3,54,津村明秀,2:02.6,1/2,**,,,,,2-2-2,35.2,6.1,2,458(+4),,,,[東]奥平雅士,矢野恭裕,,202005020104
8,7,10,フレッシュスタート,牝3,54,石川裕紀,2:02.8,1.1/4,**,,,,,9-8-8,34.8,115.0,10,422(+4),,,,[東]高橋祥泰,サラブレッドクラブ・ラフィアン,,202005020104
9,1,1,キミノミラクル,牝3,54,野中悠太,2:02.9,1/2,**,,,,,11-10-8,34.8,139.2,11,500(-6),,,,[東]根本康広,平賀久枝,,202005020104
10,4,4,ペルージュ,牝3,54,大野拓弥,2:03.0,1/2,**,,,,,4-3-4,35.4,29.0,7,418(-6),,,,[東]中川公成,岡田牧雄,,202005020104
11,5,5,モアナグレイス,牝3,54,木幡巧也,2:03.0,アタマ,**,,,,,12-12-12,34.7,303.9,12,410(-6),,,,[東]和田雄二,日下幸徳,,202005020104
12,3,3,ラストエクセル,牝3,54,Ｍ．デム,2:03.3,2,**,,,,,8-6-6,35.4,11.2,6,452(+16),,,,[東]伊藤大士,ニッシンホールディングス,,202005020104
