horse_id,父馬,母父馬,
horse_id,父馬,母父馬,
2017101763,エスポワールシチー,ルナースフィア,
2017100762,ブラックタイド,サムワントゥラブ,
2017105218,ルーラーシップ,ウィズザフロウ,
2017101532,ヘニーヒューズ,エトルアンフルール,
2017106318,フェノーメノ,タイヨウノコ,
2017102751,ワンダーアキュート,ワンダーマッスル,
2017100698,アグネスデジタル,ドナビジュー,
2017100935,グラスワンダー,エレガントタイム,
2017103904,トゥザグローリー,マストゥドウ,
2017101663,キングヘイロー,エーシンフォチュナ,
2016104941,ハーツクライ,ヴェイルドクリス,
2015109077,ヨハネスブルグ,シンギングセンセーション,
2016104610,ハーツクライ,ベネンシアドール,
2015105385,エンパイアメーカー,ウエスタンベッラ,
2015109031,フリオーソ,タムロマンサーナ,
2016101223,エイシンフラッシュ,ジョウテンセレブ,
