着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
5,8,12,エーポス,牝4,54,岩田康誠,1:32.2,3/4,**,,,,,2-2,33.3,23.8,7,456(-2),,,,[西]北出成人,フジワラ・ファーム,550.0,202109020511
6,6,7,イベリス,牝5,54,酒井学,1:32.3,1,**,,,,,1-1,33.5,6.5,4,482(-2),,,,[西]角田晃一,前田幸治,,202109020511
7,2,2,ギルデッドミラー,牝4,54,池添謙一,1:32.4,1/2,**,,,,,5-5,33.2,8.7,5,480(+2),,,,[西]松永幹夫,シルクレーシング,,202109020511
8,3,3,ブランノワール,牝5,54,団野大成,1:32.4,クビ,**,,,,,6-7,33.1,14.5,6,472(+2),,,,[西]須貝尚介,シルクレーシング,,202109020511
9,6,8,リアアメリア,牝4,55,福永祐一,1:32.6,3/4,**,,,,,10-10,32.9,4.5,3,492(+2),,,,[西]中内田充,シルクレーシング,,202109020511
10,5,6,メイショウグロッケ,牝7,54,浜中俊,1:32.8,1.1/2,**,,,,,3-2,33.8,55.7,10,456(-4),,,,[西]荒川義之,松本好隆,,202109020511
11,7,9,ロフティフレーズ,牝6,54,幸英明,1:33.1,2,**,,,,,10-8,33.6,129.4,11,466(-4),,,,[東]上原博之,水上ふじ子,,202109020511
12,5,5,メジェールスー,牝6,54,藤岡康太,1:33.2,クビ,**,,,,,12-12,33.3,273.1,12,466(0),,,,[西]四位洋文,太田珠々子,,202109020511
1,4,7,シャイニーブランコ,牡5,57,川田将雅,1:11.5,,**,,,,,9-8,36.4,2.4,1,450(+4),,,,[西]小林真也,小林昌志,"1,100.0",202109020512
2,4,8,オカリナ,牡4,57,古川吉洋,1:11.5,アタマ,**,,,,,9-6,36.4,29.1,8,540(+2),,,,[西]宮徹,八木秀之,440.0,202109020512
3,6,11,ラホーヤノキセキ,牡7,54,小沢大仁,1:11.5,アタマ,**,,,,,1-1,37.2,22.8,7,496(-10),,,,[西]松永昌博,ヒダカ・ブリーダーズ・ユニオン,280.0,202109020512
4,2,4,ビッグデータ,牡6,57,福永祐一,1:11.8,1.1/2,**,,,,,7-10,36.7,45.3,10,438(0),,,,[西]昆貢,寺田千代乃,170.0,202109020512
5,3,6,アッティーヴォ,牡7,57,幸英明,1:12.1,1.3/4,**,,,,,5-6,37.2,66.6,12,460(+2),,,,[西]大根田裕,奥裕嗣,110.0,202109020512
6,8,16,ニホンピロランド,牡5,57,田中健,1:12.2,1/2,**,,,,,14-14,36.4,5.9,3,496(-8),,,,[西]服部利之,小林百太郎,,202109020512
7,5,9,ヴァリアント,牡5,57,池添謙一,1:12.2,クビ,**,,,,,7-5,37.4,15.8,6,490(0),,,,[西]茶木太樹,カナヤマホールディングス,,202109020512
8,7,14,ディモールト,牡4,54,角田大和,1:12.3,3/4,**,,,,,3-3,37.6,10.4,5,510(0),,,,[西]角田晃一,市川義美ホールディングス,,202109020512
9,2,3,サヴァイヴ,牡4,57,団野大成,1:12.4,クビ,**,,,,,13-10,36.9,94.8,13,474(+4),,,,[西]清水久詞,中村忠彦,,202109020512
10,7,13,ヘイセイメジャー,牡4,57,岩田康誠,1:12.4,アタマ,**,,,,,14-15,36.6,36.2,9,480(-4),,,,[西]木原一良,菅藤宗一,,202109020512
11,5,10,ゴールデンチョイス,牡5,57,菱田裕二,1:12.7,2,**,,,,,11-8,37.5,131.3,14,470(-2),,,,[東]武藤善則,田島榮二郎,,202109020512
12,3,5,プリモダルク,牝4,55,岡田祥嗣,1:12.8,クビ,**,,,,,2-2,38.5,10.4,4,458(+2),,,,[西]藤原英昭,グランド牧場,,202109020512
13,1,2,メイショウメイリン,牡5,57,酒井学,1:13.0,1.1/4,**,,,,,11-10,37.7,272.9,16,466(-4),,,,[西]西園正都,松本好雄,,202109020512
14,6,12,グレートバニヤン,牡5,57,松若風馬,1:13.1,3/4,**,,,,,16-16,37.1,48.4,11,548(-4),,,,[西]牧田和弥,キャロットファーム,,202109020512
15,8,15,レジェモー,牝4,55,中井裕二,1:13.3,1.1/4,**,,,,,3-3,38.7,187.7,15,432(-12),,,,[西]杉山佳明,吉田照哉,,202109020512
16,1,1,エイシンバッカス,牡4,57,和田竜二,1:14.3,6,**,,,,,5-10,39.4,4.4,2,470(+6),,,,[西]今野貞一,栄進堂,,202109020512
1,2,2,セイウンノウヒメ,牝3,54,幸英明,1:13.0,,**,,,,,1-1,37.5,10.7,5,452(+2),,,,[西]新谷功一,西山茂行,510.0,202109020601
2,3,5,ゴールドフィンガー,牝3,54,水口優也,1:13.3,1.3/4,**,,,,,6-6,37.2,7.5,3,444(+8),,,,[西]岡田稲男,山上和良,200.0,202109020601
3,8,15,シャスティーナ,牝3,54,田中健,1:13.7,2,**,,,,,2-2,38.0,11.5,6,470(-2),,,,[西]浅見秀一,ロードホースクラブ,130.0,202109020601
4,7,12,ミセスバローズ,牝3,54,池添謙一,1:13.7,クビ,**,,,,,8-8,37.3,2.0,1,420(+4),,,,[西]上村洋行,猪熊広次,77.0,202109020601
5,5,8,タツリュウオー,牝3,54,団野大成,1:13.9,1.1/2,**,,,,,5-3,37.9,166.4,11,434(-4),,,,[西]加用正,しょうじ,51.0,202109020601
6,4,6,ドローム,牝3,54,柴田大知,1:14.3,2.1/2,**,,,,,4-3,38.4,7.1,2,466(0),,,,[西]飯田雄三,ビッグレッドファーム,,202109020601
7,5,9,フォアラドゥング,牝3,54,和田竜二,1:14.5,1.1/4,**,,,,,10-10,37.5,34.4,9,442(+2),,,,[西]森秀行,一村哲也,,202109020601
8,2,3,タガノアクトリス,牝3,54,ルメール,1:14.5,ハナ,**,,,,,3-3,38.7,14.2,7,478(+2),,,,[西]奥村豊,八木良司,,202109020601
9,4,7,マラムレシュ,牝3,54,岩田望来,1:14.6,1/2,**,,,,,8-8,38.3,322.5,13,412(-12),,,,[西]石坂公一,水上行雄,,202109020601
10,3,4,ライズンシャイン,牝3,54,浜中俊,1:14.8,3/4,**,,,,,11-12,37.5,66.7,10,490(-8),,,,[西]岡田稲男,下河辺牧場,,202109020601
11,1,1,ムニショネッテ,牝3,54,森裕太朗,1:15.2,2.1/2,**,,,,,11-11,38.1,27.8,8,424(-2),,,,[西]橋田満,森田藤治,,202109020601
12,7,13,シゲルリジ,牝3,54,松田大作,1:15.3,1,**,,,,,6-6,39.1,7.6,4,454(-2),,,,[西]五十嵐忠,森中蕃,,202109020601
13,6,11,ニホンピロセレーネ,牝3,54,和田翼,1:17.2,大,**,,,,,13-13,39.8,326.3,14,386(+6),,,,[西]大橋勇樹,小林百太郎,,202109020601
14,8,14,ムカルナス,牝3,54,松若風馬,1:17.8,3.1/2,**,,,,,13-14,40.2,356.8,15,406(-4),,,,[西]高柳大輔,中村智幸,,202109020601
15,6,10,リッカルーフ,牝3,54,酒井学,1:19.0,7,**,,,,,13-15,41.4,281.4,12,416(-2),,,,[西]藤沢則雄,立花幸雄,,202109020601
1,4,6,サトノテンペスト,牡3,56,太宰啓介,1:25.2,,**,,,,,5-4,36.9,5.8,4,498(+4),,,,[西]高橋亮,サトミホースカンパニー,510.0,202109020602
2,8,15,バンベルク,牡3,56,横山和生,1:25.6,2.1/2,**,,,,,2-2,37.8,3.8,2,472(0),,,,[西]安田隆行,キャロットファーム,200.0,202109020602
3,7,13,スカイドゥエラー,牡3,56,高倉稜,1:25.9,2,**,,,,,4-4,37.7,5.7,3,458(-6),,,,[西]杉山晴紀,ヒダカ・ブリーダーズ・ユニオン,130.0,202109020602
4,2,3,スズカエアベル,牡3,56,横山武史,1:25.9,ハナ,**,,,,,12-12,36.6,83.4,9,462(0),,,,[西]高橋義忠,永井啓弍,77.0,202109020602
5,7,12,ダイメイイースター,牝3,54,福永祐一,1:26.0,クビ,**,,,,,2-1,38.3,3.5,1,448(+2),,,,[西]森田直行,宮本孝一,51.0,202109020602
6,6,11,プロサングエ,牡3,56,ルメール,1:26.0,アタマ,**,,,,,1-2,38.3,6.4,5,498(+4),,,,[西]高柳大輔,山本律,,202109020602
7,4,7,チョウワイルド,牡3,56,国分恭介,1:26.5,3,**,,,,,8-8,37.6,319.9,15,476(-4),,,,[西]田中克典,丸山隆雄,,202109020602
8,3,5,コマノルヴァン,牝3,51,角田大和,1:26.6,3/4,**,,,,,8-8,37.9,186.5,13,452(+16),,,,[西]庄野靖志,長谷川芳信,,202109020602
9,5,8,メモリーアンクル,牡3,56,古川吉洋,1:26.7,クビ,**,,,,,11-11,37.5,63.7,8,466(0),,,,[西]松永幹夫,シンザンクラブ,,202109020602
10,6,10,メイショウゴウホウ,牡3,56,酒井学,1:26.7,クビ,**,,,,,6-4,38.4,15.4,7,506(-8),,,,[西]松永昌博,松本好雄,,202109020602
11,8,14,ヘネラリーフェ,牝3,54,和田竜二,1:27.3,4,**,,,,,6-7,38.8,11.7,6,446(-14),,,,[西]橋田満,森田藤治,,202109020602
12,5,9,モズサミット,牡3,56,団野大成,1:27.5,3/4,**,,,,,12-13,38.1,140.0,11,494(0),,,,[西]牧浦充徳,キャピタル・システム,,202109020602
13,3,4,タマモナセバナル,牡3,56,和田翼,1:27.9,2.1/2,**,,,,,8-8,39.2,318.0,14,460(0),,,,[西]大橋勇樹,タマモ,,202109020602
14,2,2,ワンダーイデア,牡3,56,小崎綾也,1:29.4,9,**,,,,,14-14,39.4,155.0,12,482(0),,,,[西]牧田和弥,山本能成,,202109020602
15,1,1,バリエンテレオン,牡3,56,幸英明,1:29.5,1/2,**,,,,,15-15,39.1,110.3,10,454(+14),,,,[西]宮本博,服部統祥,,202109020602
1,6,9,ルージュジャドール,牝3,54,吉田隼人,2:09.0,,**,,,,,10-9-7-6,39.5,94.7,11,430(-10),,,,[西]矢作芳人,東京ホースレーシング,510.0,202109020603
2,4,5,エルディアブロ,牡3,56,団野大成,2:09.3,2,**,,,,,8-9-8-8,39.2,4.4,2,446(0),,,,[西]佐々木晶,社台レースホース,200.0,202109020603
3,3,3,コーズウェイヘッド,牝3,54,藤岡康太,2:09.5,3/4,**,,,,,1-1-1-1,40.6,5.0,3,488(-10),,,,[西]鮫島一歩,ゴドルフィン,130.0,202109020603
4,8,12,シダデカサドール,牡3,56,小崎綾也,2:09.5,クビ,**,,,,,2-2-2-2,40.5,12.6,4,474(0),,,,[西]小崎憲,一村哲也,77.0,202109020603
5,6,8,アンクルダッシュ,牡3,56,国分恭介,2:10.3,5,**,,,,,5-5-4-4,40.9,12.9,5,476(+2),,,,[西]高橋亮,塚本能交,51.0,202109020603
6,1,1,キーストーリー,牡3,56,古川吉洋,2:10.7,2,**,,,,,2-2-4-4,41.4,51.5,10,472(-10),,,,[西]宮徹,北前孔一郎,,202109020603
7,5,7,ワンダースパイン,牡3,56,小牧太,2:10.7,クビ,**,,,,,5-5-11-10,39.9,20.2,6,488(-2),,,,[西]笹田和秀,山本能成,,202109020603
8,7,11,ランツァ,牡3,56,川島信二,2:10.8,クビ,**,,,,,11-11-12-10,40.0,230.3,12,476(+2),,,,[西]宮本博,ノースヒルズ,,202109020603
9,8,13,フレディアーノ,牡3,56,松若風馬,2:12.2,8,**,,,,,11-11-9-7,42.1,28.0,7,528(0),,,,[西]高橋義忠,吉田晴哉,,202109020603
10,5,6,ヴェラート,セ3,56,幸英明,2:12.9,4,**,,,,,2-2-2-2,43.9,2.0,1,506(+6),,,,[西]大根田裕,宮川純造,,202109020603
11,4,4,アプロフォンディ,牡3,56,松田大作,2:14.3,9,**,,,,,5-5-10-12,43.5,43.3,9,468(-2),,,,[西]清水久詞,槙和美,,202109020603
12,7,10,サントアマミー,牝3,51,角田大和,2:15.4,7,**,,,,,8-8-6-8,45.6,29.8,8,438(-2),,,,[西]中竹和也,タイヘイ牧場,,202109020603
取,2,2,スズカファラオ,牡3,54,福永祐一,,,**,,,,,,,---,,計不,,,,[西]橋田満,永井啓弍,,202109020603
1,7,13,タイセイグラシア,牝3,54,川田将雅,1:20.6,,**,,,,,2-2,35.2,4.7,3,434(-4),,,,[西]矢作芳人,田中成奉,510.0,202109020604
2,5,9,ジューンブルーム,牝3,54,団野大成,1:20.7,1/2,**,,,,,7-6,34.8,13.9,6,462(+4),,,,[西]宮本博,吉川潤,200.0,202109020604
3,3,6,スカーレットジンク,牡3,56,浜中俊,1:20.7,クビ,**,,,,,4-4,35.1,3.9,2,456(-2),,,,[西]宮徹,フォーレスト,130.0,202109020604
4,6,12,ヴァトレニ,セ3,56,中井裕二,1:20.8,クビ,**,,,,,1-1,35.6,16.0,7,444(-6),,,,[西]長谷川浩,野田政義,77.0,202109020604
5,1,1,カフジアマリージャ,牝3,54,古川吉洋,1:21.0,1.1/4,**,,,,,7-7,34.8,9.8,5,428(-4),,,,[西]木原一良,加藤守,51.0,202109020604
6,8,16,ゴールドフライト,牡3,56,池添謙一,1:21.3,2,**,,,,,3-3,35.8,3.7,1,478(+2),,,,[西]坂口智康,加藤充彦,,202109020604
7,2,4,スナークシュンソウ,牡3,56,小崎綾也,1:21.4,1,**,,,,,13-11,34.8,236.5,14,510(0),,,,[西]野中賢二,杉本豊,,202109020604
8,3,5,タガノジョリーン,牝3,54,和田竜二,1:21.7,1.1/2,**,,,,,10-9,35.4,175.0,12,426(0),,,,[西]鈴木孝志,八木良司,,202109020604
9,4,8,シュトゥルーデル,牝3,54,松若風馬,1:21.7,クビ,**,,,,,13-11,35.1,5.3,4,422(+4),,,,[西]音無秀孝,金子真人ホールディングス,,202109020604
10,7,14,フェラーラ,牝3,54,丸田恭介,1:21.8,3/4,**,,,,,13-11,35.2,364.8,18,410(0),,,,[西]森田直行,北山敏隆,,202109020604
11,5,10,バンテージポイント,牡3,56,岩田望来,1:22.0,1.1/4,**,,,,,16-16,35.0,38.6,8,492(0),,,,[西]友道康夫,Ｇリビエール・レーシング,,202109020604
12,8,17,メイショウシルト,牡3,56,幸英明,1:22.1,1/2,**,,,,,4-4,36.4,97.2,11,462(-14),,,,[西]河内洋,松本好雄,,202109020604
13,6,11,アイトネテーラー,牝3,54,和田翼,1:22.4,2,**,,,,,17-17,35.0,307.4,17,440(0),,,,[西]石橋守,中西浩一,,202109020604
14,4,7,トレジャーバローズ,牡3,53,角田大和,1:22.5,3/4,**,,,,,10-9,36.2,54.1,9,442(0),,,,[西]角田晃一,猪熊広次,,202109020604
15,7,15,エッセンス,牝3,54,松田大作,1:23.5,6,**,,,,,6-8,37.5,279.8,16,482(+10),,,,[西]本田優,本間茂,,202109020604
16,1,2,グリージャ,牝3,54,福永祐一,1:23.6,3/4,**,,,,,7-15,37.1,67.2,10,486(0),,,,[西]四位洋文,窪田芳郎,,202109020604
17,8,18,ジャルベラロッサ,牝3,54,酒井学,1:24.0,2.1/2,**,,,,,10-11,37.6,193.4,13,404(0),,,,[西]畑端省吾,ノルマンディーサラブレッドレーシング,,202109020604
18,2,3,ダノンピッコロ,牝3,54,横山和生,1:24.4,2.1/2,**,,,,,18-18,35.4,239.4,15,386(0),,,,[西]安田翔伍,ダノックス,,202109020604
1,1,1,ジロー,牡4,57,ルメール,1:53.0,,**,,,,,2-2-2-2,36.8,3.0,2,476(+6),,,,[西]岡田稲男,杉野公彦,760.0,202109020605
2,4,4,マジックスピーチ,牡4,57,藤岡佑介,1:53.1,3/4,**,,,,,6-6-6-4,36.2,2.5,1,478(+10),,,,[西]飯田祐史,前田幸治,300.0,202109020605
3,6,6,レッドレビン,牡4,57,横山典弘,1:53.3,3/4,**,,,,,7-7-7-6,36.3,6.2,4,510(-4),,,,[西]昆貢,東京ホースレーシング,190.0,202109020605
4,7,7,ラヴィータエベラ,牡4,57,団野大成,1:53.3,アタマ,**,,,,,1-1-1-1,37.4,15.8,5,510(0),,,,[西]田中克典,平井裕,110.0,202109020605
5,2,2,リアルシング,牡4,54,角田大和,1:53.5,1.1/4,**,,,,,4-5-5-4,37.0,23.2,6,522(-10),,,,[西]池添兼雄,ヒダカ・ブリーダーズ・ユニオン,76.0,202109020605
6,5,5,ラヴネヴァーエンズ,牡4,57,横山和生,1:53.6,3/4,**,,,,,4-3-3-2,37.2,4.1,3,526(-15),,,,[西]安田翔伍,ゴドルフィン,,202109020605
7,3,3,サクラサーブル,牡4,57,和田竜二,1:55.2,10,**,,,,,3-3-3-6,38.7,100.5,7,520(-2),,,,[西]村山明,さくらコマース,,202109020605
1,2,3,フルヴォート,牡3,56,川田将雅,1:24.4,,**,,,,,6-5,37.3,1.7,1,492(-4),,,,[西]西村真幸,キャロットファーム,730.0,202109020606
2,5,10,イフティファール,牡3,56,横山武史,1:24.6,3/4,**,,,,,6-5,37.5,23.3,7,474(0),,,,[西]大久保龍,ノースヒルズ,290.0,202109020606
3,8,16,ローウェル,牡3,56,団野大成,1:24.8,1.1/2,**,,,,,1-1,38.6,8.1,3,536(-8),,,,[西]斉藤崇史,シルクレーシング,180.0,202109020606
4,4,8,ラルフ,牡3,56,川島信二,1:25.5,4,**,,,,,15-10,37.5,46.4,12,484(-4),,,,[西]荒川義之,ＧＥＴＮＥＸＴ,110.0,202109020606
5,7,13,レディステディゴー,牡3,56,中井裕二,1:25.6,1/2,**,,,,,11-12,37.8,18.3,5,502(-6),,,,[西]浅見秀一,社台レースホース,73.0,202109020606
6,8,15,スカーレットスカイ,牝3,54,国分恭介,1:25.6,クビ,**,,,,,9-5,38.2,25.6,8,460(-4),,,,[西]岡田稲男,ゴドルフィン,,202109020606
7,1,1,キタノインディ,牡3,56,森裕太朗,1:26.1,3,**,,,,,12-10,38.2,138.4,15,450(-6),,,,[西]吉田直弘,北所直人,,202109020606
8,3,5,トーセンインディゴ,牡3,56,田辺裕信,1:26.2,クビ,**,,,,,12-15,38.3,42.1,11,468(0),,,,[東]田村康仁,島川隆哉,,202109020606
9,4,7,メイショウマンサク,牝3,54,太宰啓介,1:26.3,1/2,**,,,,,15-13,38.2,7.1,2,518(-4),,,,[西]石橋守,松本好隆,,202109020606
10,7,14,ビーアイフェリペ,牡3,56,岩田康誠,1:26.7,2.1/2,**,,,,,10-9,39.1,21.1,6,508(-1),,,,[西]新谷功一,馬場祥晃,,202109020606
11,2,4,スカリーワグ,牡3,56,岩田望来,1:27.2,3,**,,,,,2-2,40.6,10.8,4,508(+4),,,,[西]藤原英昭,ヒダカ・ブリーダーズ・ユニオン,,202109020606
12,1,2,バイシクルキック,牡3,53,角田大和,1:28.1,5,**,,,,,3-8,41.3,384.7,16,464(0),,,,[東]栗田徹,ＧＥＴＮＥＸＴ,,202109020606
13,6,11,トーカイキング,牡3,56,吉田隼人,1:28.1,ハナ,**,,,,,5-3,41.3,27.7,10,436(-4),,,,[西]茶木太樹,田畑富子,,202109020606
14,3,6,ハイモビリティ,牡3,56,松若風馬,1:28.3,1.1/2,**,,,,,3-3,41.5,84.0,13,496(-4),,,,[西]矢作芳人,竹下浩一,,202109020606
15,5,9,クラーロイメル,牝3,54,池添謙一,1:33.0,大,**,,,,,6-15,45.6,127.7,14,444(+4),,,,[西]高橋義忠,ケーエスＨＤ,,202109020606
中,6,12,メイショウサトワ,牡3,56,藤岡佑介,,,**,,,,,14-13,,26.1,9,514(0),,,,[西]大橋勇樹,松本好雄,,202109020606
1,8,8,ロードシャムロック,牡4,57,川田将雅,1:32.2,,**,,,,,3-3,33.1,2.2,1,510(+10),,,,[西]中内田充,ロードホースクラブ,"1,100.0",202109020607
2,5,5,ペールエール,牡4,57,横山和生,1:32.4,1.1/4,**,,,,,6-6,33.1,4.2,2,510(-4),,,,[西]安田隆行,林正道,440.0,202109020607
3,7,7,セントウル,牡5,57,ルメール,1:32.4,クビ,**,,,,,1-1,33.5,7.1,5,476(-2),,,,[西]森秀行,中西宏彰,280.0,202109020607
4,4,4,セウラサーリ,牝4,55,和田竜二,1:32.5,3/4,**,,,,,3-3,33.4,6.5,3,466(+4),,,,[西]西園正都,Ｇ１レーシング,170.0,202109020607
5,1,1,アトミカ,牝6,55,横山武史,1:32.9,2,**,,,,,8-8,33.1,35.4,7,450(-4),,,,[西]笹田和秀,東堂レーシング,110.0,202109020607
6,2,2,スペードエース,牡4,57,福永祐一,1:33.0,1,**,,,,,2-2,34.0,6.8,4,458(+4),,,,[西]友道康夫,シルクレーシング,,202109020607
7,6,6,アナザーラブソング,牡5,57,団野大成,1:33.1,1/2,**,,,,,5-3,33.9,12.6,6,490(-2),,,,[西]安達昭夫,市川義美ホールディングス,,202109020607
8,8,9,リュクスポケット,牡6,57,藤岡佑介,1:33.2,1/2,**,,,,,7-7,33.6,53.5,8,522(0),,,,[西]庄野靖志,田畑憲士,,202109020607
取,3,3,サンディレクション,牡5,57,酒井学,,,**,,,,,,,---,,計不,,,,[西]千田輝彦,ノルマンディーサラブレッドレーシング,,202109020607
1,7,7,メイショウドヒョウ,牡4,57,和田竜二,1:52.1,,**,,,,,2-2-2-2,37.0,8.9,5,484(0),,,,[西]西園正都,松本好雄,"1,523.8",202109020608
2,4,4,サンレイファイト,牡5,57,団野大成,1:52.7,3.1/2,**,,,,,7-7-7-8,37.1,13.4,6,470(+6),,,,[西]茶木太樹,永井啓弍,606.8,202109020608
3,8,9,ダッチマン,セ4,57,松若風馬,1:52.9,1.1/2,**,,,,,3-3-2-2,37.6,4.9,2,450(+6),,,,[西]音無秀孝,小田切光,383.4,202109020608
4,1,1,ハイパーノヴァ,セ7,57,古川吉洋,1:53.4,3,**,,,,,7-7-7-4,37.8,6.9,4,492(+4),,,,[西]大根田裕,宮川純造,230.0,202109020608
5,8,10,ザプラウドワンズ,セ5,57,太宰啓介,1:53.6,1.1/4,**,,,,,9-9-9-9,37.5,32.0,9,490(-2),,,,[西]奥村豊,小川勲,150.0,202109020608
6,6,6,ストロングライン,牡5,57,藤岡康太,1:53.8,1.1/4,**,,,,,1-1-1-1,38.8,5.8,3,504(-2),,,,[西]西村真幸,ターフ・スポート,,202109020608
7,3,3,フクノワイルド,牡5,57,岩田望来,1:54.0,3/4,**,,,,,4-4-4-4,38.6,28.0,8,504(+2),,,,[西]上村洋行,佐藤範夫,,202109020608
8,2,2,エスピリトゥオーゾ,牡7,57,酒井学,1:54.6,3.1/2,**,,,,,4-4-4-4,39.3,53.3,10,492(+2),,,,[西]木原一良,名古屋友豊,,202109020608
9,7,8,パープルヒビキ,牡6,57,藤岡佑介,1:55.2,4,**,,,,,6-6-4-4,39.8,19.7,7,522(+8),,,,[西]飯田雄三,中野銀十,,202109020608
中,5,5,グレートバローズ,牡4,57,岩田康誠,,,**,,,,,,,2.4,1,474(-4),,,,[西]辻野泰之,猪熊広次,,202109020608
1,5,5,ステラリア,牝3,54,福永祐一,1:58.0,,**,,,,,7-6-7-6,34.3,3.5,2,482(+6),,,,[西]斉藤崇史,社台レースホース,"2,023.8",202109020609
2,7,8,エイシンヒテン,牝3,54,団野大成,1:58.2,3/4,**,,,,,1-1-1-1,35.1,12.4,5,442(+2),,,,[西]渡辺薫彦,栄進堂,806.8,202109020609
3,7,9,ビッグリボン,牝3,54,川田将雅,1:58.3,1/2,**,,,,,8-8-7-8,34.5,7.2,4,484(-6),,,,[西]中内田充,石川達絵,503.4,202109020609
