競馬場cd,_track,_距離帯,_脚質bin,日付,コース脚質バイアス
9,1,4.0,2.0,2019-03-30,0.38235294117647056
9,1,4.0,4.0,2019-03-30,0.34545454545454546
9,1,4.0,3.0,2019-03-30,0.2127659574468085
9,0,4.0,1.0,2019-03-30,0.225
9,0,4.0,2.0,2019-03-30,0.3125
9,0,4.0,3.0,2019-03-30,0.22727272727272727
9,0,4.0,4.0,2019-03-30,0.21014492753623187
9,0,4.0,1.0,2019-03-31,0.21951219512195122
9,1,4.0,2.0,2019-03-31,0.37142857142857144
9,1,4.0,3.0,2019-03-31,0.21568627450980393
9,1,4.0,4.0,2019-03-31,0.3508771929824561
9,0,3.0,3.0,2019-03-31,0.25806451612903225
9,0,3.0,4.0,2019-03-31,0.15384615384615385
9,0,4.0,2.0,2019-03-31,0.3150684931506849
9,0,4.0,3.0,2019-03-31,0.2191780821917808
9,0,4.0,4.0,2019-03-31,0.2119205298013245
9,0,3.0,4.0,2019-04-06,0.14285714285714285
9,1,4.0,2.0,2019-04-06,0.4
9,1,4.0,3.0,2019-04-06,0.20967741935483872
9,1,4.0,4.0,2019-04-06,0.31343283582089554
9,0,4.0,1.0,2019-04-06,0.21739130434782608
9,0,4.0,2.0,2019-04-06,0.31645569620253167
9,0,4.0,3.0,2019-04-06,0.23255813953488372
9,0,4.0,4.0,2019-04-06,0.19879518072289157
6,0,4.0,4.0,2019-04-07,0.30303030303030304
6,1,4.0,4.0,2019-04-07,0.16129032258064516
9,0,3.0,3.0,2019-04-07,0.22857142857142856
9,0,3.0,4.0,2019-04-07,0.1590909090909091
9,1,4.0,2.0,2019-04-07,0.37777777777777777
9,1,4.0,3.0,2019-04-07,0.21739130434782608
9,1,4.0,4.0,2019-04-07,0.2441860465116279
9,0,4.0,1.0,2019-04-07,0.2909090909090909
9,0,4.0,2.0,2019-04-07,0.3068181818181818
9,0,4.0,3.0,2019-04-07,0.23076923076923078
9,0,4.0,4.0,2019-04-07,0.19101123595505617
6,0,4.0,4.0,2019-04-13,0.2857142857142857
9,1,5.0,4.0,2019-04-13,0.2727272727272727
9,0,4.0,2.0,2019-04-13,0.30434782608695654
9,0,4.0,1.0,2019-04-13,0.27586206896551724
9,0,4.0,3.0,2019-04-13,0.23423423423423423
9,0,4.0,4.0,2019-04-13,0.18974358974358974
9,0,3.0,3.0,2019-04-13,0.2702702702702703
9,0,3.0,4.0,2019-04-13,0.14285714285714285
9,1,4.0,1.0,2019-04-13,0.4
9,1,4.0,2.0,2019-04-13,0.3673469387755102
9,1,4.0,3.0,2019-04-13,0.2112676056338028
9,1,4.0,4.0,2019-04-13,0.23404255319148937
6,0,4.0,4.0,2019-04-14,0.3055555555555556
6,1,4.0,4.0,2019-04-14,0.14705882352941177
9,0,3.0,4.0,2019-04-14,0.1509433962264151
9,1,5.0,4.0,2019-04-14,0.24324324324324326
9,0,3.0,2.0,2019-04-14,0.3225806451612903
9,0,3.0,3.0,2019-04-14,0.25
9,1,4.0,1.0,2019-04-14,0.375
9,1,4.0,2.0,2019-04-14,0.36538461538461536
9,1,4.0,3.0,2019-04-14,0.2236842105263158
9,1,4.0,4.0,2019-04-14,0.23232323232323232
9,0,4.0,1.0,2019-04-14,0.25806451612903225
9,0,4.0,2.0,2019-04-14,0.2828282828282828
9,0,4.0,3.0,2019-04-14,0.21951219512195122
9,0,4.0,4.0,2019-04-14,0.1951219512195122
8,1,4.0,2.0,2019-04-20,0.4411764705882353
8,0,4.0,1.0,2019-04-20,0.3142857142857143
8,0,4.0,2.0,2019-04-20,0.34782608695652173
8,0,4.0,3.0,2019-04-20,0.2962962962962963
8,0,4.0,4.0,2019-04-20,0.24096385542168675
8,0,4.0,1.0,2019-04-21,0.3055555555555556
8,0,4.0,2.0,2019-04-21,0.38
8,0,4.0,3.0,2019-04-21,0.3225806451612903
8,0,4.0,4.0,2019-04-21,0.22727272727272727
8,1,4.0,2.0,2019-04-21,0.47368421052631576
8,1,4.0,3.0,2019-04-21,0.25
8,1,4.0,4.0,2019-04-21,0.2926829268292683
8,0,3.0,4.0,2019-04-21,0.13333333333333333
5,0,4.0,4.0,2019-04-27,0.1935483870967742
5,0,4.0,4.0,2019-04-28,0.21212121212121213
8,0,3.0,4.0,2019-04-28,0.12121212121212122
8,1,4.0,2.0,2019-04-28,0.4878048780487805
8,1,4.0,3.0,2019-04-28,0.2926829268292683
8,1,4.0,4.0,2019-04-28,0.28
8,0,4.0,1.0,2019-04-28,0.3023255813953488
8,0,4.0,2.0,2019-04-28,0.3448275862068966
8,0,4.0,3.0,2019-04-28,0.3108108108108108
8,0,4.0,4.0,2019-04-28,0.2222222222222222
8,0,4.0,2.0,2019-04-29,0.32786885245901637
8,1,4.0,2.0,2019-04-29,0.5111111111111111
8,1,4.0,3.0,2019-04-29,0.28888888888888886
8,1,4.0,4.0,2019-04-29,0.24561403508771928
8,0,3.0,4.0,2019-04-29,0.1111111111111111
8,0,4.0,1.0,2019-04-29,0.30612244897959184
8,0,4.0,3.0,2019-04-29,0.2911392405063291
8,0,4.0,4.0,2019-04-29,0.22608695652173913
5,0,4.0,4.0,2019-05-04,0.2857142857142857
8,0,3.0,1.0,2019-05-04,0.4
8,0,3.0,4.0,2019-05-04,0.13157894736842105
8,0,4.0,1.0,2019-05-04,0.3148148148148148
8,1,4.0,2.0,2019-05-04,0.5
8,1,4.0,3.0,2019-05-04,0.2982456140350877
8,1,4.0,4.0,2019-05-04,0.234375
8,0,4.0,2.0,2019-05-04,0.3333333333333333
8,0,4.0,3.0,2019-05-04,0.2857142857142857
8,0,4.0,4.0,2019-05-04,0.2204724409448819
5,1,4.0,4.0,2019-05-05,0.28125
5,0,4.0,4.0,2019-05-05,0.26666666666666666
8,0,4.0,2.0,2019-05-05,0.3424657534246575
8,0,3.0,1.0,2019-05-05,0.3870967741935484
8,0,3.0,4.0,2019-05-05,0.175
8,0,4.0,1.0,2019-05-05,0.2982456140350877
8,0,4.0,3.0,2019-05-05,0.2755102040816326
8,0,4.0,4.0,2019-05-05,0.22302158273381295
8,1,4.0,1.0,2019-05-05,0.375
8,1,4.0,2.0,2019-05-05,0.46296296296296297
8,1,4.0,4.0,2019-05-05,0.20987654320987653
5,1,4.0,4.0,2019-05-11,0.3
5,0,4.0,4.0,2019-05-11,0.2765957446808511
8,0,4.0,1.0,2019-05-11,0.30158730158730157
8,0,4.0,2.0,2019-05-11,0.3291139240506329
8,0,4.0,3.0,2019-05-11,0.27
8,0,4.0,4.0,2019-05-11,0.22377622377622378
8,1,4.0,1.0,2019-05-11,0.37142857142857144
8,1,4.0,2.0,2019-05-11,0.48333333333333334
8,1,4.0,3.0,2019-05-11,0.2698412698412698
8,1,4.0,4.0,2019-05-11,0.20618556701030927
8,0,3.0,1.0,2019-05-11,0.375
8,0,3.0,2.0,2019-05-11,0.2
8,0,3.0,3.0,2019-05-11,0.23529411764705882
8,0,3.0,4.0,2019-05-11,0.17391304347826086
5,1,4.0,3.0,2019-05-12,0.2857142857142857
5,1,4.0,4.0,2019-05-12,0.2765957446808511
5,0,4.0,4.0,2019-05-12,0.2641509433962264
8,0,4.0,2.0,2019-05-12,0.3448275862068966
8,1,4.0,1.0,2019-05-12,0.34210526315789475
8,1,4.0,2.0,2019-05-12,0.5
8,1,4.0,3.0,2019-05-12,0.2647058823529412
8,1,4.0,4.0,2019-05-12,0.21904761904761905
8,0,4.0,1.0,2019-05-12,0.30303030303030304
8,0,4.0,3.0,2019-05-12,0.2727272727272727
8,0,4.0,4.0,2019-05-12,0.22093023255813954
4,0,4.0,4.0,2019-05-18,0.21875
4,0,4.0,3.0,2019-05-19,0.3
4,0,4.0,4.0,2019-05-19,0.19444444444444445
5,1,4.0,4.0,2019-06-01,0.28
9,1,4.0,2.0,2019-06-01,0.3584905660377358
9,1,4.0,3.0,2019-06-01,0.21518987341772153
9,1,6.0,4.0,2019-06-01,0.3548387096774194
9,0,3.0,3.0,2019-06-01,0.23809523809523808
9,1,4.0,1.0,2019-06-01,0.35294117647058826
9,1,4.0,4.0,2019-06-01,0.24770642201834864
9,1,5.0,4.0,2019-06-01,0.2631578947368421
9,0,4.0,2.0,2019-06-01,0.2912621359223301
9,0,4.0,3.0,2019-06-01,0.2196969696969697
9,0,4.0,4.0,2019-06-01,0.1917808219178082
5,0,4.0,4.0,2019-06-02,0.2413793103448276
5,1,4.0,3.0,2019-06-02,0.2972972972972973
5,1,4.0,4.0,2019-06-02,0.2631578947368421
5,0,4.0,3.0,2019-06-02,0.22580645161290322
9,0,4.0,1.0,2019-06-02,0.28125
9,1,4.0,1.0,2019-06-02,0.34285714285714286
9,1,4.0,2.0,2019-06-02,0.32786885245901637
9,1,4.0,3.0,2019-06-02,0.20481927710843373
9,1,4.0,4.0,2019-06-02,0.2413793103448276
9,1,5.0,3.0,2019-06-02,0.25806451612903225
9,1,5.0,4.0,2019-06-02,0.275
9,0,4.0,2.0,2019-06-02,0.27927927927927926
9,0,4.0,3.0,2019-06-02,0.21481481481481482
9,0,4.0,4.0,2019-06-02,0.19480519480519481
9,1,6.0,4.0,2019-06-02,0.375
9,0,3.0,2.0,2019-06-02,0.3055555555555556
9,0,3.0,3.0,2019-06-02,0.21739130434782608
9,0,3.0,4.0,2019-06-02,0.14754098360655737
5,0,4.0,3.0,2019-06-08,0.21875
5,0,4.0,4.0,2019-06-08,0.2459016393442623
5,1,4.0,2.0,2019-06-08,0.26666666666666666
5,1,4.0,3.0,2019-06-08,0.28205128205128205
5,1,4.0,4.0,2019-06-08,0.26865671641791045
9,0,3.0,2.0,2019-06-08,0.2894736842105263
9,0,3.0,3.0,2019-06-08,0.23404255319148937
9,0,3.0,4.0,2019-06-08,0.15384615384615385
9,1,5.0,3.0,2019-06-08,0.2647058823529412
9,1,5.0,4.0,2019-06-08,0.2682926829268293
9,1,4.0,4.0,2019-06-08,0.25396825396825395
9,1,6.0,4.0,2019-06-08,0.3611111111111111
9,1,4.0,1.0,2019-06-08,0.325
9,1,4.0,2.0,2019-06-08,0.29850746268656714
9,1,4.0,3.0,2019-06-08,0.19540229885057472
9,0,4.0,1.0,2019-06-08,0.2835820895522388
9,0,4.0,2.0,2019-06-08,0.2975206611570248
9,0,4.0,3.0,2019-06-08,0.2185430463576159
9,0,4.0,4.0,2019-06-08,0.1885245901639344
5,1,4.0,2.0,2019-06-09,0.22857142857142856
5,1,4.0,3.0,2019-06-09,0.2926829268292683
5,1,4.0,4.0,2019-06-09,0.273972602739726
5,0,4.0,4.0,2019-06-09,0.26153846153846155
9,1,4.0,1.0,2019-06-09,0.3170731707317073
9,1,4.0,3.0,2019-06-09,0.19101123595505617
9,1,4.0,4.0,2019-06-09,0.2595419847328244
9,1,6.0,4.0,2019-06-09,0.35
9,1,5.0,3.0,2019-06-09,0.2564102564102564
9,1,5.0,4.0,2019-06-09,0.2765957446808511
9,0,4.0,1.0,2019-06-09,0.28169014084507044
9,0,4.0,2.0,2019-06-09,0.296
9,0,4.0,3.0,2019-06-09,0.22857142857142856
9,0,4.0,4.0,2019-06-09,0.18250950570342206
5,0,4.0,3.0,2019-06-15,0.23529411764705882
5,1,4.0,2.0,2019-06-15,0.21621621621621623
5,1,4.0,3.0,2019-06-15,0.3023255813953488
5,1,4.0,4.0,2019-06-15,0.26666666666666666
5,0,4.0,4.0,2019-06-15,0.2753623188405797
9,0,3.0,2.0,2019-06-15,0.2619047619047619
9,0,3.0,3.0,2019-06-15,0.24
9,0,3.0,4.0,2019-06-15,0.14705882352941177
9,1,6.0,4.0,2019-06-15,0.3191489361702128
9,1,4.0,4.0,2019-06-15,0.2517985611510791
9,0,5.0,4.0,2019-06-15,0.26666666666666666
9,1,4.0,1.0,2019-06-15,0.3191489361702128
9,1,4.0,2.0,2019-06-15,0.26666666666666666
9,1,4.0,3.0,2019-06-15,0.1956521739130435
9,0,4.0,1.0,2019-06-15,0.273972602739726
9,0,4.0,2.0,2019-06-15,0.2835820895522388
9,0,4.0,3.0,2019-06-15,0.24043715846994534
9,0,4.0,4.0,2019-06-15,0.18411552346570398
5,1,4.0,4.0,2019-06-16,0.2631578947368421
5,0,4.0,3.0,2019-06-16,0.23684210526315788
5,0,4.0,4.0,2019-06-16,0.2916666666666667
9,1,4.0,2.0,2019-06-16,0.27631578947368424
9,1,5.0,3.0,2019-06-16,0.2682926829268293
9,1,5.0,4.0,2019-06-16,0.3
9,0,3.0,2.0,2019-06-16,0.2978723404255319
9,0,3.0,3.0,2019-06-16,0.23636363636363636
9,0,3.0,4.0,2019-06-16,0.14285714285714285
9,0,4.0,1.0,2019-06-16,0.26666666666666666
9,0,4.0,2.0,2019-06-16,0.2867647058823529
9,0,4.0,3.0,2019-06-16,0.2393617021276596
9,0,4.0,4.0,2019-06-16,0.18947368421052632
9,1,4.0,1.0,2019-06-16,0.32653061224489793
9,1,4.0,3.0,2019-06-16,0.1958762886597938
9,1,4.0,4.0,2019-06-16,0.2620689655172414
5,0,4.0,3.0,2019-06-22,0.22727272727272727
5,0,4.0,4.0,2019-06-22,0.3076923076923077
5,1,4.0,2.0,2019-06-22,0.21052631578947367
5,1,4.0,4.0,2019-06-22,0.25316455696202533
9,0,5.0,4.0,2019-06-22,0.2647058823529412
9,0,4.0,1.0,2019-06-22,0.28205128205128205
9,0,4.0,2.0,2019-06-22,0.2925170068027211
9,0,4.0,3.0,2019-06-22,0.234375
9,0,4.0,4.0,2019-06-22,0.18855218855218855
9,1,5.0,3.0,2019-06-22,0.2558139534883721
9,1,5.0,4.0,2019-06-22,0.2962962962962963
9,1,4.0,1.0,2019-06-22,0.32075471698113206
9,1,4.0,2.0,2019-06-22,0.29411764705882354
9,1,4.0,3.0,2019-06-22,0.19811320754716982
9,1,4.0,4.0,2019-06-22,0.25308641975308643
9,0,3.0,1.0,2019-06-22,0.22580645161290322
9,0,3.0,2.0,2019-06-22,0.30612244897959184
9,0,3.0,3.0,2019-06-22,0.23214285714285715
9,0,3.0,4.0,2019-06-22,0.1518987341772152
5,0,4.0,3.0,2019-06-23,0.25
5,0,4.0,4.0,2019-06-23,0.3048780487804878
5,1,4.0,2.0,2019-06-23,0.25
5,1,4.0,3.0,2019-06-23,0.30434782608695654
5,1,4.0,4.0,2019-06-23,0.26506024096385544
9,0,4.0,1.0,2019-06-23,0.2875
9,0,4.0,2.0,2019-06-23,0.2875816993464052
9,1,4.0,2.0,2019-06-23,0.2840909090909091
9,1,4.0,3.0,2019-06-23,0.211864406779661
9,1,4.0,4.0,2019-06-23,0.24561403508771928
9,1,3.0,4.0,2019-06-23,0.3548387096774194
9,0,3.0,1.0,2019-06-23,0.21875
9,0,3.0,2.0,2019-06-23,0.3148148148148148
9,0,3.0,3.0,2019-06-23,0.2222222222222222
9,0,3.0,4.0,2019-06-23,0.15294117647058825
9,1,6.0,3.0,2019-06-23,0.25
9,1,6.0,4.0,2019-06-23,0.34
9,0,4.0,3.0,2019-06-23,0.22885572139303484
9,0,4.0,4.0,2019-06-23,0.1955128205128205
2,0,4.0,4.0,2019-06-29,0.2564102564102564
2,1,3.0,4.0,2019-06-29,0.13333333333333333
7,0,4.0,2.0,2019-06-29,0.3611111111111111
7,0,4.0,3.0,2019-06-29,0.39285714285714285
7,0,4.0,4.0,2019-06-29,0.28
2,0,4.0,4.0,2019-06-30,0.24444444444444444
2,1,3.0,3.0,2019-06-30,0.3333333333333333
2,1,3.0,4.0,2019-06-30,0.1388888888888889
3,0,4.0,4.0,2019-06-30,0.0967741935483871
7,1,4.0,3.0,2019-06-30,0.2647058823529412
7,1,4.0,4.0,2019-06-30,0.2
7,1,5.0,4.0,2019-06-30,0.42424242424242425
7,0,4.0,2.0,2019-06-30,0.36363636363636365
7,0,4.0,3.0,2019-06-30,0.3246753246753247
7,0,4.0,4.0,2019-06-30,0.25757575757575757
2,1,3.0,3.0,2019-07-06,0.3125
2,0,4.0,3.0,2019-07-06,0.3
2,0,4.0,4.0,2019-07-06,0.22641509433962265
2,1,3.0,4.0,2019-07-06,0.1590909090909091
3,0,4.0,4.0,2019-07-06,0.08571428571428572
7,0,4.0,1.0,2019-07-06,0.23333333333333334
7,1,5.0,4.0,2019-07-06,0.3783783783783784
7,0,4.0,2.0,2019-07-06,0.3617021276595745
7,0,4.0,3.0,2019-07-06,0.3058823529411765
7,0,4.0,4.0,2019-07-06,0.2638888888888889
7,1,4.0,3.0,2019-07-06,0.2608695652173913
7,1,4.0,4.0,2019-07-06,0.20930232558139536
2,1,3.0,3.0,2019-07-07,0.2857142857142857
2,1,3.0,4.0,2019-07-07,0.18
2,0,4.0,3.0,2019-07-07,0.2903225806451613
2,0,4.0,4.0,2019-07-07,0.21311475409836064
3,0,4.0,3.0,2019-07-07,0.2903225806451613
3,0,4.0,4.0,2019-07-07,0.08333333333333333
3,1,5.0,4.0,2019-07-07,0.34375
7,0,4.0,2.0,2019-07-07,0.36
7,1,5.0,4.0,2019-07-07,0.38461538461538464
7,0,3.0,2.0,2019-07-07,0.3548387096774194
7,0,3.0,4.0,2019-07-07,0.22580645161290322
7,0,4.0,1.0,2019-07-07,0.24242424242424243
7,0,4.0,3.0,2019-07-07,0.27835051546391754
7,0,4.0,4.0,2019-07-07,0.27586206896551724
7,1,4.0,2.0,2019-07-07,0.35294117647058826
7,1,4.0,3.0,2019-07-07,0.25
7,1,4.0,4.0,2019-07-07,0.19047619047619047
2,0,4.0,2.0,2019-07-13,0.3
2,1,3.0,2.0,2019-07-13,0.25806451612903225
2,1,3.0,3.0,2019-07-13,0.2682926829268293
2,1,3.0,4.0,2019-07-13,0.18181818181818182
2,0,4.0,3.0,2019-07-13,0.2571428571428571
2,0,4.0,4.0,2019-07-13,0.2463768115942029
3,0,4.0,3.0,2019-07-13,0.28125
7,0,3.0,2.0,2019-07-13,0.3333333333333333
7,0,3.0,4.0,2019-07-13,0.21875
7,0,5.0,4.0,2019-07-13,0.16129032258064516
7,1,5.0,3.0,2019-07-13,0.25
7,1,5.0,4.0,2019-07-13,0.3333333333333333
7,0,4.0,1.0,2019-07-13,0.22857142857142856
7,0,4.0,2.0,2019-07-13,0.35185185185185186
7,0,4.0,3.0,2019-07-13,0.27184466019417475
7,0,4.0,4.0,2019-07-13,0.2608695652173913
2,1,3.0,2.0,2019-07-14,0.2647058823529412
2,1,3.0,3.0,2019-07-14,0.27906976744186046
2,1,3.0,4.0,2019-07-14,0.1864406779661017
2,1,5.0,4.0,2019-07-14,0.32432432432432434
2,0,4.0,2.0,2019-07-14,0.2972972972972973
2,0,4.0,3.0,2019-07-14,0.275
2,0,4.0,4.0,2019-07-14,0.24358974358974358
3,0,4.0,3.0,2019-07-14,0.30303030303030304
3,0,4.0,4.0,2019-07-14,0.07894736842105263
3,1,5.0,4.0,2019-07-14,0.3235294117647059
3,1,3.0,3.0,2019-07-14,0.43333333333333335
7,1,4.0,2.0,2019-07-14,0.3684210526315789
7,1,4.0,3.0,2019-07-14,0.23333333333333334
7,1,4.0,4.0,2019-07-14,0.19718309859154928
7,0,5.0,4.0,2019-07-14,0.14705882352941177
7,0,4.0,1.0,2019-07-14,0.2564102564102564
7,0,4.0,2.0,2019-07-14,0.35
7,0,4.0,3.0,2019-07-14,0.27927927927927926
7,0,4.0,4.0,2019-07-14,0.24242424242424243
7,1,5.0,3.0,2019-07-14,0.2682926829268293
7,1,5.0,4.0,2019-07-14,0.2903225806451613
2,1,4.0,4.0,2019-07-20,0.16129032258064516
2,1,5.0,4.0,2019-07-20,0.3170731707317073
2,0,4.0,2.0,2019-07-20,0.3076923076923077
2,0,4.0,3.0,2019-07-20,0.2619047619047619
2,1,3.0,2.0,2019-07-20,0.275
2,1,3.0,3.0,2019-07-20,0.25
2,1,3.0,4.0,2019-07-20,0.19718309859154928
2,0,4.0,4.0,2019-07-20,0.22988505747126436
3,1,5.0,4.0,2019-07-20,0.3055555555555556
3,0,4.0,3.0,2019-07-20,0.29411764705882354
3,0,4.0,4.0,2019-07-20,0.075
7,0,3.0,2.0,2019-07-20,0.34285714285714286
7,0,3.0,4.0,2019-07-20,0.2222222222222222
7,0,4.0,1.0,2019-07-20,0.2558139534883721
7,0,4.0,2.0,2019-07-20,0.35714285714285715
7,0,4.0,3.0,2019-07-20,0.27049180327868855
7,0,4.0,4.0,2019-07-20,0.22807017543859648
7,1,4.0,2.0,2019-07-20,0.3409090909090909
7,1,4.0,3.0,2019-07-20,0.23809523809523808
7,1,4.0,4.0,2019-07-20,0.2
2,1,4.0,4.0,2019-07-21,0.19444444444444445
2,0,4.0,2.0,2019-07-21,0.27906976744186046
2,0,4.0,3.0,2019-07-21,0.2708333333333333
2,0,4.0,4.0,2019-07-21,0.24468085106382978
2,1,5.0,4.0,2019-07-21,0.32558139534883723
2,1,3.0,1.0,2019-07-21,0.25806451612903225
2,1,3.0,2.0,2019-07-21,0.28888888888888886
2,1,3.0,3.0,2019-07-21,0.2459016393442623
2,1,3.0,4.0,2019-07-21,0.1891891891891892
3,1,5.0,4.0,2019-07-21,0.32432432432432434
3,0,4.0,3.0,2019-07-21,0.2702702702702703
7,0,3.0,2.0,2019-07-21,0.32432432432432434
7,0,3.0,4.0,2019-07-21,0.20512820512820512
7,1,5.0,3.0,2019-07-21,0.2558139534883721
7,1,5.0,4.0,2019-07-21,0.27941176470588236
7,0,4.0,1.0,2019-07-21,0.25
7,0,4.0,2.0,2019-07-21,0.3333333333333333
7,0,4.0,3.0,2019-07-21,0.27611940298507465
7,0,4.0,4.0,2019-07-21,0.24031007751937986
7,1,4.0,2.0,2019-07-21,0.3191489361702128
7,1,4.0,3.0,2019-07-21,0.23376623376623376
7,1,4.0,4.0,2019-07-21,0.20202020202020202
4,0,3.0,4.0,2019-07-27,0.12903225806451613
4,0,4.0,3.0,2019-07-27,0.2903225806451613
4,0,4.0,4.0,2019-07-27,0.18421052631578946
10,0,4.0,3.0,2019-07-27,0.3548387096774194
10,0,4.0,4.0,2019-07-27,0.21951219512195122
10,1,3.0,2.0,2019-07-27,0.24242424242424243
10,1,3.0,4.0,2019-07-27,0.2127659574468085
4,0,4.0,4.0,2019-07-28,0.20512820512820512
4,1,4.0,4.0,2019-07-28,0.24242424242424243
4,0,4.0,3.0,2019-07-28,0.28125
10,1,4.0,4.0,2019-07-28,0.26666666666666666
10,1,3.0,2.0,2019-07-28,0.2619047619047619
10,1,3.0,3.0,2019-07-28,0.36666666666666664
10,1,3.0,4.0,2019-07-28,0.2
10,0,4.0,2.0,2019-07-28,0.47058823529411764
10,0,4.0,3.0,2019-07-28,0.2926829268292683
10,0,4.0,4.0,2019-07-28,0.19230769230769232
4,0,4.0,3.0,2019-08-03,0.2571428571428571
4,1,4.0,3.0,2019-08-03,0.2903225806451613
4,0,3.0,4.0,2019-08-03,0.1388888888888889
4,1,4.0,4.0,2019-08-03,0.23529411764705882
10,1,4.0,3.0,2019-08-03,0.36363636363636365
10,1,4.0,4.0,2019-08-03,0.2894736842105263
10,1,3.0,2.0,2019-08-03,0.28888888888888886
10,1,3.0,3.0,2019-08-03,0.35135135135135137
10,1,3.0,4.0,2019-08-03,0.18181818181818182
10,1,5.0,3.0,2019-08-03,0.2
10,1,5.0,4.0,2019-08-03,0.2972972972972973
10,0,4.0,2.0,2019-08-03,0.4358974358974359
10,0,4.0,3.0,2019-08-03,0.2765957446808511
10,0,4.0,4.0,2019-08-03,0.23076923076923078
1,0,4.0,4.0,2019-08-04,0.22580645161290322
4,0,3.0,4.0,2019-08-04,0.13157894736842105
4,1,4.0,4.0,2019-08-04,0.20512820512820512
4,0,4.0,3.0,2019-08-04,0.24324324324324326
4,0,4.0,4.0,2019-08-04,0.20930232558139536
10,0,4.0,2.0,2019-08-04,0.425
10,0,4.0,3.0,2019-08-04,0.2542372881355932
10,0,4.0,4.0,2019-08-04,0.25
10,1,4.0,3.0,2019-08-04,0.35294117647058826
10,1,4.0,4.0,2019-08-04,0.275
10,1,3.0,2.0,2019-08-04,0.2916666666666667
10,1,3.0,3.0,2019-08-04,0.34146341463414637
10,1,3.0,4.0,2019-08-04,0.20833333333333334
10,1,5.0,3.0,2019-08-04,0.18181818181818182
10,1,5.0,4.0,2019-08-04,0.30434782608695654
1,0,4.0,4.0,2019-08-10,0.20512820512820512
4,1,4.0,3.0,2019-08-10,0.275
4,1,4.0,4.0,2019-08-10,0.27450980392156865
4,0,3.0,4.0,2019-08-10,0.125
10,1,4.0,3.0,2019-08-10,0.32558139534883723
10,1,4.0,4.0,2019-08-10,0.24074074074074073
10,1,5.0,3.0,2019-08-10,0.21052631578947367
10,1,5.0,4.0,2019-08-10,0.2727272727272727
10,0,4.0,2.0,2019-08-10,0.40425531914893614
10,0,4.0,3.0,2019-08-10,0.22857142857142856
10,0,4.0,4.0,2019-08-10,0.24691358024691357
10,1,3.0,2.0,2019-08-10,0.3103448275862069
10,1,3.0,3.0,2019-08-10,0.34615384615384615
10,1,3.0,4.0,2019-08-10,0.18072289156626506
1,0,4.0,3.0,2019-08-11,0.2903225806451613
1,0,4.0,4.0,2019-08-11,0.18181818181818182
4,0,4.0,3.0,2019-08-11,0.23076923076923078
4,0,4.0,4.0,2019-08-11,0.21739130434782608
4,1,4.0,3.0,2019-08-11,0.2826086956521739
4,1,4.0,4.0,2019-08-11,0.25
10,1,3.0,1.0,2019-08-11,0.26666666666666666
10,1,4.0,3.0,2019-08-11,0.3090909090909091
10,1,4.0,4.0,2019-08-11,0.2222222222222222
10,0,4.0,2.0,2019-08-11,0.4074074074074074
10,0,4.0,3.0,2019-08-11,0.22784810126582278
10,0,4.0,4.0,2019-08-11,0.25
10,1,5.0,3.0,2019-08-11,0.2222222222222222
10,1,5.0,4.0,2019-08-11,0.2711864406779661
10,1,3.0,2.0,2019-08-11,0.2857142857142857
10,1,3.0,3.0,2019-08-11,0.34545454545454546
10,1,3.0,4.0,2019-08-11,0.18478260869565216
1,0,4.0,3.0,2019-08-17,0.3055555555555556
1,0,4.0,4.0,2019-08-17,0.16981132075471697
1,1,4.0,4.0,2019-08-17,0.2857142857142857
4,1,4.0,3.0,2019-08-17,0.2765957446808511
4,0,3.0,4.0,2019-08-17,0.14634146341463414
4,1,4.0,4.0,2019-08-17,0.25396825396825395
4,0,4.0,3.0,2019-08-17,0.225
4,0,4.0,4.0,2019-08-17,0.2777777777777778
10,1,4.0,2.0,2019-08-17,0.26666666666666666
10,1,4.0,3.0,2019-08-17,0.32142857142857145
10,1,4.0,4.0,2019-08-17,0.21875
10,0,4.0,2.0,2019-08-17,0.3793103448275862
10,0,4.0,3.0,2019-08-17,0.23255813953488372
10,0,4.0,4.0,2019-08-17,0.24742268041237114
10,1,5.0,3.0,2019-08-17,0.2692307692307692
10,1,5.0,4.0,2019-08-17,0.23880597014925373
10,0,2.0,2.0,2019-08-17,0.2903225806451613
10,0,2.0,4.0,2019-08-17,0.22580645161290322
10,1,3.0,1.0,2019-08-17,0.24242424242424243
10,1,3.0,2.0,2019-08-17,0.26865671641791045
10,1,3.0,3.0,2019-08-17,0.3333333333333333
10,1,3.0,4.0,2019-08-17,0.1958762886597938
1,1,4.0,3.0,2019-08-18,0.3
1,1,4.0,4.0,2019-08-18,0.2777777777777778
1,0,4.0,3.0,2019-08-18,0.35
1,0,4.0,4.0,2019-08-18,0.20967741935483872
4,0,4.0,3.0,2019-08-18,0.24390243902439024
4,0,3.0,4.0,2019-08-18,0.16666666666666666
4,1,4.0,4.0,2019-08-18,0.2647058823529412
10,1,3.0,1.0,2019-08-18,0.2857142857142857
10,0,2.0,2.0,2019-08-18,0.30303030303030304
10,0,2.0,3.0,2019-08-18,0.3125
10,0,2.0,4.0,2019-08-18,0.21212121212121213
10,0,4.0,2.0,2019-08-18,0.38095238095238093
10,0,4.0,3.0,2019-08-18,0.23076923076923078
10,0,4.0,4.0,2019-08-18,0.23809523809523808
