母父名,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
アルマフローラ,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.625
アルレガーロ,11,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.272727272727273
アルヴェナ,12,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.5,0.25,,0.5,0.0,4.916666666666667
アルーア,10,0.1,0.3,0.3,0.0,0.3333333333333333,,0.1111111111111111,0.0,0.16666666666666666,0.0,5.2
アルーシュ,10,0.2,0.5,0.6,0.0,0.2222222222222222,0.5,0.14285714285714285,0.0,0.5,0.0,3.4
アルーリングアクト,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.333333333333334
アルーリングハート,7,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.25,0.0,0.14285714285714285,,,0.0,0.5,2.5714285714285716
アルーリングボイス,13,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,,0.0,,9.0
アレキサンドリア,8,0.125,0.5,0.625,0.0,0.14285714285714285,0.0,0.16666666666666666,,0.0,0.5,6.5
アレキパ,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
アレグリアス,5,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,6.8
アロマティコ,14,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.42857142857142855,,0.0,0.5,0.42857142857142855,0.45454545454545453,0.5,3.142857142857143
アワーオアシス,6,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.16666666666666666,,,0.2,,6.833333333333333
アワーグラス,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0
アンカジャポニカ,9,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,9.444444444444445
アンケセナーメン,8,0.125,0.375,0.375,0.0,0.14285714285714285,0.14285714285714285,0.0,,0.25,0.0,5.625
アンコールピース,18,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.388888888888889
アンシャンタン,8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,7.5
アンジェラスキッス,17,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.117647058823529
アンジェリック,6,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,,0.0,0.0,0.0,0.0,6.833333333333333
アンジュエ,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.857142857142857
アンジュシュエット,10,0.3,0.5,0.6,,0.3,0.42857142857142855,0.0,,0.0,1.0,5.6
アンスポークン,6,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,,0.0,,0.0,0.0,9.5
アンソロジー,5,0.2,0.4,0.4,0.25,0.0,0.0,0.25,,0.0,1.0,6.6
アンティフォナ,15,0.26666666666666666,0.4,0.5333333333333333,0.375,0.14285714285714285,0.25,0.3333333333333333,,0.4,0.0,5.666666666666667
アンティフリーズ,14,0.07142857142857142,0.21428571428571427,0.35714285714285715,,0.07142857142857142,0.07142857142857142,,,0.0,0.5,6.928571428571429
アンティークカラー,10,0.0,0.0,0.2,,0.0,,0.0,,0.0,0.0,7.2
アンテプリッツ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.142857142857142
アントワープ,15,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.16666666666666666,0.14285714285714285,7.533333333333333
アンドレルノートル,8,0.125,0.125,0.5,,0.125,0.0,0.16666666666666666,,0.25,0.0,5.375
アンナヴァン,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,8.0
アンナータ,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,,0.16666666666666666,0.0,0.3333333333333333,,0.2,0.0,5.166666666666667
アンニュイブルース,10,0.1,0.1,0.2,0.0,0.1111111111111111,0.1111111111111111,0.0,,0.2,0.0,10.0
アンビータブル,7,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,,0.0,0.0,0.0,,6.285714285714286
アンフィルージュ,11,0.0,0.18181818181818182,0.18181818181818182,0.0,,,0.0,0.0,0.0,0.0,6.2727272727272725
アンブルサイド,7,0.2857142857142857,0.42857142857142855,0.42857142857142855,,0.2857142857142857,0.25,0.3333333333333333,,0.5,0.0,4.857142857142857
アンプリペアード,17,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.09090909090909091,0.0,0.1,0.0,,0.06666666666666667,0.0,5.882352941176471
アンリミテッドバジェット,16,0.0625,0.1875,0.3125,0.0,0.09090909090909091,,0.08333333333333333,0.0,0.0,0.25,6.5
アンルーリー,9,0.0,0.0,0.1111111111111111,0.0,0.0,,0.0,0.0,0.0,0.0,8.555555555555555
アンレール,8,0.125,0.375,0.5,0.125,,,0.5,0.0,0.0,0.0,6.75
アヴェクトワ,12,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,,0.0,0.0,0.0,0.0,7.916666666666667
アヴェンチュラ,6,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,0.0,,0.0,,5.666666666666667
アヴニールセルタン,11,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.45454545454545453,,,0.5,0.0,0.4,,4.2727272727272725
アースザスリー,5,0.0,0.2,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,6.2
アースビーガ,9,0.0,0.1111111111111111,0.1111111111111111,,0.0,,0.0,0.0,0.0,,7.555555555555555
アースファイヤー,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,,7.444444444444445
アースプレイ,5,0.4,0.6,0.8,0.5,0.0,0.4,,,0.0,0.0,2.2
アースマリン,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.0,,0.0,0.25,0.16666666666666666,,8.428571428571429
アーダーチャリス,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.125
アートスタジオ,12,0.08333333333333333,0.25,0.3333333333333333,0.25,0.0,0.125,0.0,0.0,0.0,0.0,6.75
アートプリンセス,18,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.0,0.29411764705882354,0.4,0.2727272727272727,0.0,0.2727272727272727,0.2,4.555555555555555
アーリーアメリカン,11,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2,0.0,0.0,0.0,0.2,0.16666666666666666,0.0,7.2727272727272725
アーリースプリング,12,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.0,0.4,0.3333333333333333,0.2857142857142857,0.5,0.5,0.0,7.5
アーヴェイ,20,0.05,0.1,0.1,0.0625,0.0,,0.0,0.07142857142857142,0.07142857142857142,0.0,7.1
イエスアイキャン,11,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.1111111111111111,0.1111111111111111,0.0,,0.0,0.0,7.2727272727272725
イオ,5,0.0,0.0,0.0,,0.0,0.0,,,0.0,,12.4
イオス,9,0.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,,0.0,0.0,4.666666666666667
イクスキューズ,22,0.045454545454545456,0.18181818181818182,0.2727272727272727,0.045454545454545456,,0.0,0.0,0.14285714285714285,0.05263157894736842,,7.2727272727272725
イグジビットワン,5,0.0,0.0,0.2,0.0,,,0.0,,0.0,0.0,5.6
イコールパートナー,12,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,0.5,0.25,0.0,6.25
イサベル,7,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.14285714285714285,,,0.14285714285714285,,0.16666666666666666,,2.5714285714285716
イシス,8,0.125,0.125,0.375,0.125,,0.0,0.25,,0.125,,5.625
イスタンブール,9,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2,0.25,,0.16666666666666666,0.3333333333333333,0.25,0.3333333333333333,4.333333333333333
イストワール,5,0.2,0.2,0.6,,0.2,0.25,0.0,,0.25,,4.4
イズミバード,10,0.1,0.2,0.4,0.0,0.25,0.2,0.0,0.0,0.0,1.0,4.6
イソシギ,13,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,,0.0,0.0,7.153846153846154
イソノスワロー,13,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.15384615384615385,,,0.0,0.2,0.14285714285714285,,7.615384615384615
イゾラトウショウ,18,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.08333333333333333,0.06666666666666667,0.0,,0.0,0.0,10.444444444444445
イタリアンオリーブ,9,0.0,0.0,0.2222222222222222,,0.0,0.0,0.0,,0.0,,7.111111111111111
イチオクノホシ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.833333333333334
イチノヤジョウ,10,0.3,0.5,0.6,,0.3,0.3,,,0.5,0.0,5.5
イニシャルダブル,8,0.125,0.125,0.25,0.0,0.25,0.0,0.14285714285714285,,0.0,0.5,7.0
イマーキュレイトキャット,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,,,0.14285714285714285,,0.0,1.0,5.0
イミラカチャ,5,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.8
イリデ,8,0.125,0.125,0.25,,0.125,0.125,,,0.0,0.0,8.25
イリュミナンス,7,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.0,,0.2857142857142857,,0.25,0.0,4.571428571428571
イルドロール,15,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.125,0.07142857142857142,0.0,,0.08333333333333333,0.0,9.4
イルネージュ,5,0.0,0.2,0.2,0.0,0.0,,0.0,,0.0,0.0,7.0
イルバチオ,5,0.0,0.2,0.4,,0.0,0.0,,,0.0,0.0,6.6
イルミナティ,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.6
イルーシヴウェーヴ,8,0.375,0.375,0.375,0.375,,,0.42857142857142855,0.0,0.42857142857142855,0.0,5.5
イルーシヴキャット,13,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.15384615384615385,,,0.15384615384615385,,0.18181818181818182,0.0,6.076923076923077
イロジカケ,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,,,0.0,0.3333333333333333,0.0,0.5,6.166666666666667
インクレセント,7,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.16666666666666666,,0.16666666666666666,0.0,0.2,,6.714285714285714
インコグニート,9,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,,0.0,0.0,7.555555555555555
インシスト,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25
インソムニア,11,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.1,0.0,0.125,,0.125,0.0,7.636363636363637
インダクティ,5,0.0,0.2,0.2,0.0,0.0,,0.0,,0.0,,10.0
インティワタナ,12,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.1111111111111111,0.0,0.2,0.0,0.0,0.25,9.083333333333334
インディアナギャル,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.5
インディストラーダ,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.2
イントロダクション,5,0.0,0.2,0.2,,0.0,0.0,0.0,,0.0,0.0,6.4
インドリヤ,10,0.2,0.5,0.5,0.0,0.25,0.2,,,0.4,0.0,4.1
インナーアージ,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,6.2
インプレスゴールド,11,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.3333333333333333,0.25,0.375,0.0,,0.42857142857142855,0.0,5.7272727272727275
インプレッシヴ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.571428571428571
インマイラヴ,5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.8
イヴニングミスト,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.428571428571429
イースタリーブリーズ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166666666666666
イーデンズコーズウェイ,10,0.0,0.2,0.4,0.0,0.0,0.0,0.0,,0.0,0.0,5.3
ウアジェト,10,0.1,0.3,0.3,0.1111111111111111,0.0,0.0,0.125,0.0,0.2,0.0,6.2
ウィキウィキ,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,,0.0,0.4,0.0,0.25,,9.428571428571429
ウィキッドリーパーフェクト,6,0.0,0.3333333333333333,0.6666666666666666,0.0,,,0.0,0.0,0.0,0.0,5.166666666666667
ウィケットキーパー,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.375,0.0,0.375,,0.2,1.0,6.111111111111111
ウィステリアアーチ,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,7.857142857142857
ウィストラム,16,0.0,0.125,0.1875,0.0,0.0,0.0,0.0,,0.0,0.0,9.1875
ウィズザフロウ,14,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.08333333333333333,0.0,,0.0,0.14285714285714285,0.08333333333333333,0.0,7.285714285714286
ウィッシュ,10,0.1,0.1,0.1,0.0,0.125,0.0,0.125,,0.14285714285714285,0.0,8.3
ウィッチフルシンキング,6,0.0,0.0,0.16666666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,6.5
ウィラビーオーサム,5,0.0,0.0,0.2,0.0,,0.0,0.0,,0.0,0.0,6.0
ウィルパワー,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,,0.3333333333333333,0.25,,0.4,,4.142857142857143
ウィルビーゼア,6,0.0,0.0,0.16666666666666666,0.0,0.0,,0.0,,0.0,0.0,6.666666666666667
ウィンターコスモス,7,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,6.571428571428571
ウィーミスフランキー,6,0.3333333333333333,0.5,0.5,0.2,1.0,0.5,0.25,,0.4,0.0,6.0
ウイッチ,5,0.2,0.2,0.2,,0.2,0.25,0.0,,0.5,0.0,9.2
ウインアキレア,10,0.3,0.4,0.5,0.0,0.375,0.3333333333333333,0.0,,0.2,0.0,5.3
ウインアンジェラス,18,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,,0.0,0.0,7.222222222222222
ウインエルドール,6,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,11.333333333333334
ウインガイア,22,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.11764705882352941,0.1,0.0,0.125,0.08333333333333333,0.125,6.818181818181818
ウインクリアビュー,10,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,5.0
ウイングドウィール,8,0.125,0.125,0.25,0.16666666666666666,0.0,,0.2,0.0,0.0,0.5,7.375
ウイングドキャット,8,0.0,0.125,0.125,0.0,,0.0,0.0,,0.0,,6.875
ウインセラヴィ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.2
ウインティアラ,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,,9.6
ウインディーヒル,19,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.0,0.07692307692307693,0.0,0.0,0.125,0.0,0.3333333333333333,8.421052631578947
ウインデンファーレ,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,,,0.25,0.0,0.14285714285714285,0.0,7.0
ウインドクラスト,15,0.26666666666666666,0.4666666666666667,0.4666666666666667,,0.26666666666666666,0.26666666666666666,,,0.2857142857142857,0.25,4.2
ウインドストリーム,9,0.1111111111111111,0.4444444444444444,0.4444444444444444,,0.1111111111111111,,0.125,0.0,0.14285714285714285,0.0,6.666666666666667
ウインファンタジア,5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,13.2
ウインブリーザ,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.0,0.16666666666666666,,,0.25,0.0,8.833333333333334
ウインブロッサム,5,0.0,0.0,0.0,,0.0,0.0,,,0.0,,7.6
ウインマリアベール,7,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,,0.0,,0.0,,6.857142857142857
ウインミーティア,6,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,,,0.0,0.25,0.2,0.0,4.5
ウインルナ,15,0.06666666666666667,0.13333333333333333,0.4,0.14285714285714285,0.0,0.0,0.0,0.25,0.1,0.0,7.733333333333333
ウインヴァネッサ,9,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,8.555555555555555
ウェアレイ,6,0.0,0.16666666666666666,0.16666666666666666,,0.0,0.0,,,0.0,0.0,5.5
ウェイクアップマギー,9,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.125,0.0,,0.14285714285714285,0.0,0.16666666666666666,0.0,5.888888888888889
ウェディングフジコ,16,0.0625,0.0625,0.1875,0.06666666666666667,0.0,,0.0625,,0.1,0.0,8.3125
ウェルカムフラワー,5,0.0,0.2,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,5.2
ウェンブリー,14,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142,,,0.0,0.14285714285714285,0.14285714285714285,0.0,7.285714285714286
ウェーブクイーン,5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,7.0
ウエスタンダンサー,8,0.375,0.625,0.625,0.0,0.42857142857142855,0.4,0.5,0.0,0.4,0.5,4.5
ウエスタンデンコー,7,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,,0.0,0.0,6.0
ウエスタンベッラ,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,10.5
ウエストローズ,5,0.0,0.6,0.6,0.0,0.0,0.0,0.0,,0.0,0.0,5.0
ウォッチハー,11,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.1,,0.1,0.0,0.25,0.0,6.0
ウォンビーロング,11,0.0,0.0,0.09090909090909091,,0.0,0.0,,,0.0,0.0,8.636363636363637
ウォータープリプリ,5,0.0,0.0,0.0,,0.0,0.0,,,0.0,,7.4
ウォータープレミア,10,0.1,0.2,0.2,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.125,0.0,6.9
ウッドシップ,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.2,0.0,0.5,0.0,0.25,0.0,6.0
ウマクイクトオモウ,12,0.16666666666666666,0.25,0.4166666666666667,0.18181818181818182,0.0,0.0,0.2222222222222222,,0.1,0.5,5.333333333333333
ウミラージ,5,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,9.0
ウメノファイバー,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.5
ウルトラブレンド,7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.25,0.6666666666666666,,0.5,0.0,0.2,1.0,7.0
ウーマンインレッド,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.125
エアトゥーレ,18,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.09090909090909091,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.0,6.666666666666667
エアベルヘザー,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
エアマグダラ,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,,0.0,0.25,0.0,0.5,9.333333333333334
エアマチュール,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.6
エアラホーヤ,15,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.16666666666666666,,5.4
エアレモネード,9,0.1111111111111111,0.2222222222222222,0.3333333333333333,,0.1111111111111111,0.1111111111111111,,,0.2,0.0,7.0
エアワンピース,9,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.25,0.0,0.0,0.25,,0.16666666666666666,,4.333333333333333
エイグレット,15,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.25,0.0,0.4,0.0,0.3,0.0,8.133333333333333
エイコオウイング,8,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,8.5
エイシンゴージャス,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2
エイシンサンバレー,6,0.0,0.3333333333333333,0.3333333333333333,0.0,,,0.0,,0.0,,4.833333333333333
エイシンサーメット,6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.333333333333334
エイシンスイーツ,5,0.2,0.2,0.2,0.2,,0.0,0.25,,0.25,0.0,5.0
エイシンパンジー,10,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.0,,7.4
エイジアンウインズ,12,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1,0.5,1.0,0.09090909090909091,,0.14285714285714285,0.5,7.833333333333333
エイユーモモチャン,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,,0.14285714285714285,0.2,0.0,,0.25,0.0,9.428571428571429
エインセル,6,0.0,0.16666666666666666,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,6.5
エオリアンハープ,20,0.1,0.25,0.3,0.14285714285714285,0.07692307692307693,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,5.9
エカポールパンダ,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.0,0.3333333333333333,0.0,,0.16666666666666666,,7.714285714285714
エカルラート,16,0.1875,0.375,0.5,0.375,0.0,0.0,0.16666666666666666,0.4,0.3,0.0,5.375
エガオヨシ,9,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,5.666666666666667
エキスカベイター,7,0.14285714285714285,0.2857142857142857,0.2857142857142857,,0.14285714285714285,0.14285714285714285,,,0.0,0.0,9.571428571428571
エキナシア,6,0.16666666666666666,0.3333333333333333,0.5,0.2,0.0,0.16666666666666666,,,0.3333333333333333,0.0,6.333333333333333
エクセレンスII,17,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.23529411764705882,,,0.25,0.2222222222222222,0.3333333333333333,0.0,4.764705882352941
エクセレントピーク,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.142857142857142
エクセレントブルー,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.4
エスケイミネルバ,8,0.0,0.0,0.125,,0.0,,0.0,,0.0,0.0,7.625
エスコルピオン,12,0.08333333333333333,0.25,0.25,,0.08333333333333333,0.09090909090909091,0.0,,0.0,0.0,6.333333333333333
エスジーナミ,11,0.0,0.0,0.18181818181818182,0.0,,0.0,0.0,0.0,0.0,,7.7272727272727275
エスジーブルーム,6,0.3333333333333333,0.5,0.6666666666666666,0.2,1.0,,0.3333333333333333,,0.3333333333333333,,3.1666666666666665
エスティマリリン,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,8.0
エスピナアスール,9,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444444444444445
エタニティ,5,0.0,0.0,0.2,0.0,,,0.0,,0.0,0.0,7.2
エターナルブーケ,6,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,,,0.2,0.0,0.0,1.0,5.333333333333333
エターナルムーン,8,0.125,0.125,0.25,,0.125,0.25,0.0,,0.0,1.0,6.375
エターナルロマンス,10,0.0,0.1,0.4,,0.0,,0.0,0.0,0.0,0.0,5.5
エディン,6,0.3333333333333333,0.5,0.5,0.3333333333333333,,,0.3333333333333333,,0.4,0.0,4.833333333333333
エトピリカ,17,0.0,0.17647058823529413,0.29411764705882354,0.0,0.0,0.0,,,0.0,0.0,5.0588235294117645
エナジーハート,9,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,,0.0,0.0,7.666666666666667
エニシノイト,12,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.0,0.2222222222222222,,0.0,0.16666666666666666,5.583333333333333
エノラ,5,0.2,0.4,0.4,,0.2,0.3333333333333333,0.0,,0.0,0.0,7.6
エバーグレーズ,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.6
エバーシャイニング,16,0.0625,0.0625,0.0625,0.0,0.3333333333333333,0.0,0.09090909090909091,,0.08333333333333333,0.0,8.1875
エバーローズ,8,0.25,0.375,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,,0.25,0.5,6.0
エビスオール,9,0.2222222222222222,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.2857142857142857,0.0,,0.14285714285714285,0.0,8.333333333333334
エピックラヴ,34,0.14705882352941177,0.2647058823529412,0.38235294117647056,0.14705882352941177,,0.0,0.2,0.0,0.13333333333333333,0.0,6.5
エフティマイア,21,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.238095238095237
エブリナイスガール,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.666666666666666
エポカブラヴァ,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.11111111111111
エポキシ,9,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,,,0.0,0.14285714285714285,0.125,,4.555555555555555
エポレット,8,0.0,0.25,0.375,0.0,0.0,,0.0,0.0,0.0,0.0,5.0
エミナ,5,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,7.8
エミネントシチー,7,0.0,0.0,0.14285714285714285,0.0,0.0,,0.0,,0.0,0.0,7.571428571428571
エミーズスマイル,14,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.2727272727272727,0.0,0.0,0.2727272727272727,,0.0,0.3333333333333333,6.214285714285714
エメラルドタワー,10,0.2,0.2,0.2,0.2,0.2,0.3333333333333333,0.0,0.25,0.16666666666666666,0.0,6.6
エメラルハヤブサ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.333333333333334
エラドゥーラ,10,0.2,0.3,0.3,0.2222222222222222,0.0,,0.2,,0.25,0.0,6.6
エリドゥバビロン,13,0.0,0.0,0.15384615384615385,0.0,0.0,,0.0,0.0,0.0,,7.769230769230769
エリモエクセル,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.6
エリモエトワール,17,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.1875,0.0,,0.17647058823529413,,0.15384615384615385,0.3333333333333333,9.235294117647058
エリモシャイニー,5,0.0,0.0,0.2,,0.0,0.0,0.0,,0.0,,7.4
