母父名,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
ロジディオン,41,0.04878048780487805,0.0975609756097561,0.17073170731707318,0.05128205128205128,0.0,0.0,0.09090909090909091,0.125,0.06666666666666667,0.0,8.414634146341463
ロジナン,20,0.0,0.1,0.15,0.0,0.0,0.0,0.0,,0.0,0.0,6.45
ロジヒット,21,0.09523809523809523,0.19047619047619047,0.23809523809523808,0.0,0.1,0.07692307692307693,0.125,,0.0,0.4,7.285714285714286
ロジフェローズ,38,0.10526315789473684,0.15789473684210525,0.2631578947368421,0.17391304347826086,0.0,0.0,0.17391304347826086,,0.13043478260869565,0.0,7.526315789473684
ロジプリンセス,27,0.1111111111111111,0.18518518518518517,0.37037037037037035,0.08,0.5,0.125,0.1111111111111111,0.0,0.125,0.0,6.62962962962963
ロジャーズスー,24,0.16666666666666666,0.25,0.3333333333333333,0.21052631578947367,0.0,0.07692307692307693,0.2727272727272727,,0.25,0.0,8.0
ロスカティオス,11,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,,0.0,0.0,6.909090909090909
ロスグラシアレス,26,0.11538461538461539,0.23076923076923078,0.3076923076923077,0.16666666666666666,0.1,0.125,0.0,,0.15,0.0,7.3076923076923075
ロスヴァイセ,29,0.2413793103448276,0.41379310344827586,0.5172413793103449,0.29411764705882354,0.16666666666666666,0.3333333333333333,0.21052631578947367,0.2857142857142857,0.3,0.0,4.931034482758621
ロゼシャンパーニュ,61,0.01639344262295082,0.06557377049180328,0.22950819672131148,0.024390243902439025,0.0,0.0,0.02564102564102564,,0.02564102564102564,0.0,6.557377049180328
ロゼッタ,29,0.13793103448275862,0.27586206896551724,0.3103448275862069,0.14814814814814814,0.0,0.2,0.0,0.14285714285714285,0.13636363636363635,0.0,6.620689655172414
ロゼットネビュラ,27,0.1111111111111111,0.2962962962962963,0.48148148148148145,0.0,0.25,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,4.592592592592593
ロゼットブルー,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2,0.0,0.14285714285714285,,0.2,0.0,10.222222222222221
ロゼヤ,9,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.2222222222222222,,0.25,0.0,,0.2222222222222222,,4.777777777777778
ロゼラニ,13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.692307692307692
ロゼリーナ,9,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.0,0.14285714285714285,,0.125,,6.0
ロゾヴァドリナ,15,0.06666666666666667,0.2,0.4,0.0,0.07142857142857142,0.0,0.09090909090909091,,0.07142857142857142,,5.266666666666667
ロッカフラベイビー,9,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,,0.125,0.0,0.0,1.0,8.11111111111111
ロック,7,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.0,0.25,0.25,0.0,,0.0,0.5,4.142857142857143
ロックオブサリサ,29,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.586206896551724
ロックトニック,15,0.0,0.0,0.13333333333333333,,0.0,0.0,,,0.0,0.0,7.6
ロックドクトリン,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.285714285714286
ロックフェアレディ,31,0.0967741935483871,0.16129032258064516,0.16129032258064516,0.10344827586206896,0.0,0.1111111111111111,0.0,,0.08695652173913043,0.0,10.064516129032258
ロックフォーティ,28,0.14285714285714285,0.17857142857142858,0.25,0.08333333333333333,0.1875,0.15384615384615385,0.0,,0.23529411764705882,0.0,7.821428571428571
ロックマイハート,67,0.07462686567164178,0.11940298507462686,0.208955223880597,0.04,0.17647058823529413,0.125,0.046511627906976744,,0.05263157894736842,0.25,7.0
ロッシェノワール,26,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.05,0.16666666666666666,0.15384615384615385,0.0,,0.0,0.3333333333333333,6.846153846153846
ロッタ,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.357142857142858
ロッタラブ,6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,9.166666666666666
ロッツオブラブ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.6
ロッテンマイヤー,5,0.6,0.8,0.8,0.6,,1.0,0.5,,0.75,,3.0
ロトクルーザー,33,0.030303030303030304,0.18181818181818182,0.2727272727272727,0.05,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,5.878787878787879
ロトクレドール,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.541666666666666
ロバーブ,24,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.07142857142857142,0.09090909090909091,0.0,,0.07692307692307693,0.0,10.333333333333334
ロフティーエイム,81,0.07407407407407407,0.20987654320987653,0.345679012345679,0.09433962264150944,0.03571428571428571,0.07407407407407407,0.045454545454545456,0.2,0.10344827586206896,0.0,6.481481481481482
ロベルタ,36,0.05555555555555555,0.1388888888888889,0.16666666666666666,0.05555555555555555,,,0.058823529411764705,0.0,0.09523809523809523,0.0,8.0
ロマネクイーン,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.055555555555555
ロマンシエール,49,0.061224489795918366,0.08163265306122448,0.08163265306122448,0.06666666666666667,0.0,0.0,0.07142857142857142,0.05263157894736842,0.07692307692307693,0.0,9.10204081632653
ロマンシングジェム,31,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.0,0.09090909090909091,0.0,0.07692307692307693,0.0,0.1111111111111111,0.0,7.645161290322581
ロマンスアンダルザ,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.863636363636363
ロマンスプレゼント,6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.666666666666666
ロマンスリップ,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.571428571428571
ロマンチックキス,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2,0.0,0.16666666666666666,0.0,,0.125,0.0,8.11111111111111
ロマンチックドラマ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.714285714285714
ロミウ,10,0.0,0.2,0.2,0.0,0.0,0.0,,,0.0,0.0,7.0
ロメラ,39,0.07692307692307693,0.15384615384615385,0.1794871794871795,0.0,0.08108108108108109,,0.07894736842105263,0.0,0.08695652173913043,0.0,7.615384615384615
ロランラムール,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11111111111111
ロリポップガール,25,0.0,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16
ロリーフォードリー,22,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.636363636363637
ロレットチャペル,34,0.029411764705882353,0.14705882352941177,0.23529411764705882,0.03125,0.0,0.0,0.0,0.06666666666666667,0.0,0.5,7.294117647058823
ロワージ,23,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.08695652173913043,,0.14285714285714285,,0.0625,0.05,,6.826086956521739
ロワール,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.916666666666666
ロンギングエリー,23,0.08695652173913043,0.13043478260869565,0.21739130434782608,0.058823529411764705,0.16666666666666666,0.3333333333333333,0.0,0.08333333333333333,0.13333333333333333,0.0,7.913043478260869
ロンギングエレン,5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,11.2
ロンギングシャネル,48,0.08333333333333333,0.20833333333333334,0.22916666666666666,0.08333333333333333,0.08333333333333333,0.09090909090909091,0.06666666666666667,0.09090909090909091,0.058823529411764705,0.0,7.895833333333333
ロングカイソウ,11,0.09090909090909091,0.18181818181818182,0.2727272727272727,,0.09090909090909091,0.09090909090909091,,,0.0,0.0,6.454545454545454
ロングビクトリア,29,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,,0.0,0.0,10.344827586206897
ロングホットサマー,23,0.17391304347826086,0.21739130434782608,0.34782608695652173,0.18181818181818182,0.0,0.23076923076923078,0.1111111111111111,0.0,0.2222222222222222,0.0,6.478260869565218
ロングモニュメント,6,0.0,0.0,0.16666666666666666,,0.0,0.0,0.0,,0.0,0.0,8.0
ロンデル,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,12.833333333333334
ロンド,41,0.04878048780487805,0.07317073170731707,0.12195121951219512,0.05555555555555555,0.0,0.03571428571428571,0.0,0.2,0.0625,0.0,10.78048780487805
ロンドリーナ,6,0.0,0.0,0.16666666666666666,,0.0,0.0,0.0,,0.0,0.0,9.666666666666666
ロンドンブリッジ,13,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.0,,0.125,0.0,8.384615384615385
ローエキスキーズ,31,0.03225806451612903,0.06451612903225806,0.12903225806451613,0.0,0.09090909090909091,0.058823529411764705,0.0,0.0,0.043478260869565216,0.0,8.0
ローガンサファイア,18,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.06666666666666667,0.0,0.0,0.07142857142857142,,0.0625,,5.277777777777778
ローザディアマント,29,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.0,0.047619047619047616,0.0,0.0,0.16666666666666666,0.0,0.0,7.9655172413793105
ローザデルドバイ,33,0.06060606060606061,0.09090909090909091,0.15151515151515152,0.07407407407407407,0.0,0.2,0.038461538461538464,0.0,0.07142857142857142,0.0,6.787878787878788
ローザビアンカ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.0
ローザフェリーチェ,14,0.07142857142857142,0.21428571428571427,0.42857142857142855,0.07142857142857142,,,0.1111111111111111,0.0,0.1111111111111111,0.0,4.928571428571429
ローザブランカ,52,0.15384615384615385,0.25,0.34615384615384615,0.16279069767441862,0.1111111111111111,0.0,0.2,0.0625,0.16279069767441862,0.0,5.903846153846154
ローザボニータ,33,0.06060606060606061,0.06060606060606061,0.15151515151515152,0.03571428571428571,0.2,0.0,0.10526315789473684,0.0,0.041666666666666664,0.0,8.363636363636363
ローザミスティカ,39,0.05128205128205128,0.07692307692307693,0.15384615384615385,0.0,0.1111111111111111,0.09090909090909091,0.041666666666666664,0.0,0.04,0.0,7.410256410256411
ローザレーヌ,23,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.05555555555555555,0.0,0.058823529411764705,0.0,0.06666666666666667,0.0,8.73913043478261
ロージーサンセット,8,0.125,0.25,0.25,,0.125,0.0,0.16666666666666666,,0.2,0.0,6.0
ロージーチークス,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.5
ロージーローズ,35,0.14285714285714285,0.17142857142857143,0.2857142857142857,0.15384615384615385,0.1111111111111111,0.06666666666666667,0.2,,0.1111111111111111,0.25,7.8
ローズアダージョ,43,0.0,0.20930232558139536,0.3488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.976744186046512
ローズアライヴァル,54,0.05555555555555555,0.1111111111111111,0.25925925925925924,,0.05555555555555555,0.06382978723404255,0.0,,0.05714285714285714,0.0,7.2592592592592595
ローズウィスパー,16,0.125,0.1875,0.5,0.13333333333333333,0.0,0.25,0.0,0.0,0.13333333333333333,,4.75
ローズウッド,9,0.0,0.1111111111111111,0.1111111111111111,0.0,,,0.0,0.0,0.0,0.0,6.333333333333333
ローズエンジェル,26,0.07692307692307693,0.19230769230769232,0.3076923076923077,0.0,0.10526315789473684,0.11764705882352941,0.0,0.0,0.05555555555555555,0.0,7.730769230769231
ローズオットー,13,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,,0.0,0.0,11.307692307692308
ローズカットダイヤ,56,0.07142857142857142,0.16071428571428573,0.2857142857142857,0.06060606060606061,0.08695652173913043,0.08333333333333333,0.05,,0.058823529411764705,0.18181818181818182,8.446428571428571
ローズカリーナ,49,0.10204081632653061,0.16326530612244897,0.2857142857142857,0.10638297872340426,0.0,0.04,0.16666666666666666,,0.11428571428571428,0.0,6.408163265306122
ローズカーニバル,24,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.043478260869565216,0.0,0.058823529411764705,0.0,0.07692307692307693,0.0,8.958333333333334
ローズキャサリン,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.875
ローズゴールド,25,0.0,0.08,0.16,0.0,0.0,0.0,0.0,,0.0,0.0,7.32
ローズシティ,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,0.0,7.166666666666667
ローズシュクレ,5,0.0,0.2,0.4,0.0,,0.0,0.0,,0.0,,5.6
ローズストリート,16,0.1875,0.375,0.4375,0.0,0.25,0.08333333333333333,0.5,,0.1111111111111111,0.5,5.125
ローズデュルワ,13,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,,0.0,0.0,9.461538461538462
ローズトレイル,15,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.26666666666666666,,0.125,0.42857142857142855,,0.25,0.0,4.4
ローズノーブル,60,0.13333333333333333,0.25,0.43333333333333335,0.1568627450980392,0.0,0.16279069767441862,0.0625,0.0,0.11627906976744186,0.16666666666666666,5.833333333333333
ローズバド,23,0.08695652173913043,0.21739130434782608,0.2608695652173913,0.125,0.0,0.0,0.08333333333333333,0.2,0.125,0.0,6.3478260869565215
ローズプラネット,34,0.029411764705882353,0.11764705882352941,0.17647058823529413,0.0,0.05555555555555555,0.029411764705882353,,,0.041666666666666664,0.0,7.352941176470588
ローズヘイロー,35,0.05714285714285714,0.11428571428571428,0.17142857142857143,0.0625,0.05263157894736842,0.037037037037037035,0.2,0.0,0.08695652173913043,0.0,7.371428571428571
ローズベビークリス,6,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.3333333333333333,,,0.2,,4.166666666666667
ローズボー,10,0.1,0.1,0.2,0.0,0.125,0.0,0.125,,0.14285714285714285,0.0,6.3
ローズマンブリッジ,23,0.13043478260869565,0.34782608695652173,0.43478260869565216,0.15,0.0,0.0,0.16666666666666666,,0.125,0.0,5.565217391304348
ローズロック,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.294117647058824
ローズロー,21,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.0,0.17647058823529413,0.16666666666666666,0.1111111111111111,,0.08333333333333333,0.0,6.619047619047619
ローゼズガーランド,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0
ローゼンハイン,10,0.1,0.3,0.3,0.0,0.14285714285714285,0.0,0.1111111111111111,,0.0,0.0,7.1
ローデッド,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.823529411764707
ロードクロサイト,63,0.15873015873015872,0.25396825396825395,0.4126984126984127,0.25,0.037037037037037035,0.05,0.14285714285714285,0.2727272727272727,0.1794871794871795,0.0,5.761904761904762
ロードナイト,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.2
ローブティサージュ,48,0.10416666666666667,0.14583333333333334,0.3125,0.10638297872340426,0.0,0.16666666666666666,0.08108108108108109,0.2,0.12195121951219512,0.0,6.041666666666667
ローブドヴルール,47,0.0851063829787234,0.1702127659574468,0.2127659574468085,0.13793103448275862,0.0,0.10526315789473684,0.0,,0.06666666666666667,0.0,7.276595744680851
ローマンエンプレス,47,0.10638297872340426,0.2127659574468085,0.2978723404255319,0.11627906976744186,0.0,,0.1111111111111111,0.0,0.0975609756097561,0.0,6.595744680851064
ローマンクィーン,55,0.01818181818181818,0.09090909090909091,0.09090909090909091,0.023255813953488372,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,9.563636363636364
ローマンスズカII,6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,10.666666666666666
ローマンブリッジ,30,0.1,0.23333333333333334,0.26666666666666666,0.0,0.14285714285714285,0.375,0.0,0.0,0.045454545454545456,0.2,6.8
ローランウィスパー,7,0.0,0.0,0.14285714285714285,0.0,0.0,,0.0,,0.0,0.0,7.285714285714286
ローランシノワーズ,23,0.0,0.043478260869565216,0.08695652173913043,,0.0,0.0,,,0.0,0.0,7.3478260869565215
ローリエ,25,0.04,0.08,0.2,0.058823529411764705,0.0,,0.0,0.125,0.047619047619047616,0.0,7.64
ローレライ,8,0.375,0.5,0.75,,0.375,0.5,0.0,,0.5,0.0,2.875
ローレルアイ,33,0.030303030303030304,0.06060606060606061,0.06060606060606061,,0.030303030303030304,0.0,0.03125,,0.05,0.0,8.696969696969697
ローレルアンジュ,26,0.11538461538461539,0.19230769230769232,0.23076923076923078,,0.11538461538461539,0.0,0.14285714285714285,0.0,0.125,0.0,7.884615384615385
ローレルオードリー,25,0.16,0.28,0.32,0.0,0.2222222222222222,,0.19047619047619047,0.0,0.1111111111111111,0.6666666666666666,5.44
ローレルディライト,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,7.285714285714286
ローレルデフィー,13,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.08333333333333333,0.0,0.09090909090909091,0.0,0.1111111111111111,,8.384615384615385
ローレルポラリス,6,0.0,0.0,0.0,0.0,,0.0,,,0.0,,12.666666666666666
ローンリリー,17,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.0,0.125,,0.15384615384615385,0.0,0.1111111111111111,0.0,6.0588235294117645
ワイ,30,0.03333333333333333,0.13333333333333333,0.36666666666666664,0.034482758620689655,0.0,,0.041666666666666664,0.0,0.043478260869565216,0.0,5.866666666666666
ワイエムサチ,8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,11.0
ワイオラ,41,0.0975609756097561,0.17073170731707318,0.21951219512195122,0.0,0.10526315789473684,0.10810810810810811,0.0,,0.08695652173913043,0.0,7.341463414634147
ワイオリ,8,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,10.125
ワイキキブリーズ,45,0.06666666666666667,0.13333333333333333,0.15555555555555556,0.07692307692307693,0.05263157894736842,0.09090909090909091,0.045454545454545456,0.0,0.06060606060606061,0.0,9.422222222222222
ワイキューブ,61,0.11475409836065574,0.19672131147540983,0.3114754098360656,0.0,0.11864406779661017,0.07894736842105263,0.17391304347826086,,0.13157894736842105,0.2222222222222222,6.344262295081967
ワイズドリーム,21,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.0,0.11764705882352941,0.1111111111111111,0.0,,0.07692307692307693,0.3333333333333333,8.571428571428571
ワイドサファイア,57,0.15789473684210525,0.22807017543859648,0.22807017543859648,0.22580645161290322,0.07692307692307693,0.16666666666666666,0.10714285714285714,0.2727272727272727,0.1282051282051282,0.125,7.508771929824562
ワイドチキチータ,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,13.0
ワイドロスメルタ,18,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.0,0.13333333333333333,0.0,,0.0,0.4,8.11111111111111
ワイドロータス,55,0.03636363636363636,0.16363636363636364,0.2727272727272727,0.037037037037037035,0.0,0.0,0.0625,,0.03125,0.0,7.818181818181818
ワイメア,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.681818181818182
ワイメアビーチ,50,0.12,0.32,0.44,0.0,0.13043478260869565,0.0,0.13636363636363635,,0.16666666666666666,0.0,5.1
ワイルドアフリカ,40,0.05,0.225,0.325,0.030303030303030304,0.14285714285714285,0.0,0.0,0.06666666666666667,0.04,0.0,6.3
ワイルドウインド,30,0.16666666666666666,0.3,0.43333333333333335,0.35714285714285715,0.0,0.0,0.13636363636363635,0.4,0.18181818181818182,0.2,4.933333333333334
ワイルドゲッツ,46,0.08695652173913043,0.13043478260869565,0.15217391304347827,0.045454545454545456,0.125,0.0,0.09375,0.07692307692307693,0.06896551724137931,0.14285714285714285,8.521739130434783
ワイルドココ,61,0.09836065573770492,0.2459016393442623,0.26229508196721313,0.10526315789473684,0.0,0.037037037037037035,0.14705882352941177,,0.08888888888888889,0.1111111111111111,6.508196721311475
ワイルドシンガー,39,0.07692307692307693,0.1794871794871795,0.20512820512820512,0.0,0.09090909090909091,0.09090909090909091,0.058823529411764705,,0.043478260869565216,0.1,7.641025641025641
ワイルドソース,32,0.03125,0.09375,0.15625,0.041666666666666664,0.0,0.03333333333333333,0.0,,0.04,0.0,9.15625
ワイルドダンス,9,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0
ワイルドフェイス,10,0.3,0.3,0.3,,0.3,0.42857142857142855,0.0,,0.42857142857142855,,8.4
ワイルドフラッパー,30,0.16666666666666666,0.23333333333333334,0.3,,0.16666666666666666,,0.19230769230769232,0.0,0.17647058823529413,0.14285714285714285,6.766666666666667
ワイルドポポ,27,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.045454545454545456,0.0,0.0,0.14285714285714285,0.058823529411764705,0.0,9.62962962962963
ワイルドラズベリー,39,0.1794871794871795,0.41025641025641024,0.46153846153846156,0.2,0.15789473684210525,0.09090909090909091,0.29411764705882354,,0.23333333333333334,0.0,6.564102564102564
ワイルドリリー,9,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,,0.0,,10.777777777777779
ワイルドローズ,12,0.0,0.0,0.08333333333333333,,0.0,0.0,0.0,,0.0,0.0,7.0
ワイレアワヒネ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.333333333333334
ワイングラス,11,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.636363636363637
ワインレッド,27,0.14814814814814814,0.14814814814814814,0.2222222222222222,0.0,0.17391304347826086,0.1875,0.09090909090909091,,0.10526315789473684,0.2,8.925925925925926
ワカサイティング,13,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,,0.0,0.0,8.846153846153847
ワキノドライバー,19,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.14285714285714285,0.0,0.0,0.07692307692307693,0.0,0.07142857142857142,0.0,7.7894736842105265
ワキノバクシン,19,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.08333333333333333,0.0,0.058823529411764705,0.0,0.0,0.07692307692307693,0.0,10.157894736842104
ワクワクキリシマ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.166666666666666
ワサビ,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
ワシントンレガシー,17,0.11764705882352941,0.23529411764705882,0.5294117647058824,0.125,0.0,0.0,0.18181818181818182,,0.11764705882352941,,5.470588235294118
ワスレナグサ,67,0.1044776119402985,0.29850746268656714,0.31343283582089554,0.045454545454545456,0.13333333333333333,0.0,0.1206896551724138,0.0,0.1111111111111111,0.15384615384615385,5.835820895522388
ワタシダイナマイト,17,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.0,0.07142857142857142,0.0,0.125,0.0,0.08333333333333333,0.0,7.294117647058823
ワタシマッテルワ,39,0.1282051282051282,0.2564102564102564,0.28205128205128205,0.13333333333333333,0.1111111111111111,0.0,0.06666666666666667,0.17391304347826086,0.125,0.14285714285714285,6.076923076923077
ワッツダチャンセズ,18,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0625,0.0,,0.0625,0.0,0.07692307692307693,0.0,9.722222222222221
ワットドゥアイワントザットフォー,11,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,,0.0,0.0,6.2727272727272725
ワディ,26,0.11538461538461539,0.23076923076923078,0.2692307692307692,0.0,0.13043478260869565,0.13636363636363635,0.0,,0.1111111111111111,0.0,5.730769230769231
ワディラム,23,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.0,0.23529411764705882,0.2,0.0,,0.25,0.0,9.695652173913043
ワナ,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.166666666666666
ワナダンス,53,0.03773584905660377,0.1509433962264151,0.22641509433962265,0.030303030303030304,0.05,0.04,0.04,0.0,0.0625,0.0,7.886792452830188
ワニタレスタリ,7,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,,0.0,0.0,8.142857142857142
ワルツオブキャット,21,0.09523809523809523,0.09523809523809523,0.3333333333333333,0.0,0.4,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,6.714285714285714
ワレンダラッド,46,0.10869565217391304,0.15217391304347827,0.21739130434782608,0.0,0.1111111111111111,0.0,0.14285714285714285,0.0,0.15625,0.0,7.543478260869565
ワレンダークイン,6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334
ワンオブクインズ,10,0.1,0.1,0.3,,0.1,0.14285714285714285,0.0,,0.0,,9.3
ワンカラット,7,0.0,0.0,0.14285714285714285,0.0,,0.0,0.0,,0.0,,8.714285714285714
ワンサイドゲーム,26,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.1,0.0,0.05,0.2,0.06666666666666667,0.0,10.576923076923077
ワンスインナムーン,29,0.1724137931034483,0.3448275862068966,0.4827586206896552,0.16,0.25,0.1724137931034483,,,0.16666666666666666,1.0,4.379310344827586
ワンズガーホッド,21,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.07692307692307693,0.058823529411764705,0.0,,0.0,0.25,8.095238095238095
ワンダフルキッス,9,0.0,0.1111111111111111,0.2222222222222222,,0.0,0.0,0.0,,0.0,,4.222222222222222
ワンダフルタイム,12,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.18181818181818182,0.16666666666666666,,,0.1111111111111111,1.0,7.833333333333333
ワンダフルドーラ,8,0.0,0.125,0.25,,0.0,0.0,0.0,,0.0,0.0,7.75
ワンダフルバディ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.6
ワンダフルムーン,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.0
ワンダフルラッシュ,24,0.041666666666666664,0.25,0.375,0.041666666666666664,,0.0,0.058823529411764705,0.0,0.0625,0.0,5.541666666666667
ワンダーアロマ,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,8.666666666666666
ワンダーエレメント,8,0.125,0.125,0.125,0.0,0.16666666666666666,0.14285714285714285,,0.0,0.0,1.0,9.625
ワンダーオブリップス,9,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.2222222222222222,,,0.2857142857142857,0.0,0.14285714285714285,0.5,3.5555555555555554
ワンダーキラット,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.5
ワンダーサークル,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.375
ワンダーショコラ,5,0.2,0.4,0.4,0.2,,,0.2,,0.0,,6.4
ワンダースキー,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526315789473685
ワンダーストーリリ,35,0.05714285714285714,0.14285714285714285,0.3142857142857143,0.0,0.06060606060606061,0.0,0.06896551724137931,,0.0,0.25,6.285714285714286
ワンダースマイル,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.4
ワンダーセーハ,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334
ワンダーテルヌーラ,17,0.11764705882352941,0.23529411764705882,0.23529411764705882,,0.11764705882352941,0.2,0.0,,0.125,0.2,7.352941176470588
ワンダートロワ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.0
ワンダーノンブーレ,32,0.0625,0.125,0.25,,0.0625,0.08333333333333333,0.05,,0.041666666666666664,0.25,7.78125
